Unnamed: 0,customer_id,age,gender,region,income,signup_date,ticket_count,complaint_count,avg_resolution_time,satisfaction_score,open_rate,click_rate,purchase_rate,unsubscribed,churn,ltv
4290,CUST04290,54.0,Male,South,38109.41,2024-02-04,1,1,2.18,4.08,0.13,0.03,0.01,0,0,7766.86
4291,CUST04291,54.0,Female,Central,29233.79,2023-07-01,4,1,1.59,3.82,0.23,0.09,0.06,0,0,9525.67
4292,CUST04292,59.0,Male,East,16527.01,2025-06-03,2,1,1.88,4.46,0.15,0.09,0.06,0,0,9345.34
4293,CUST04293,54.0,Female,South,24129.24,2022-07-07,1,0,3.31,3.85,0.3,0.16,0.05,0,0,7295.13
4294,CUST04294,52.0,Female,Central,26538.77,2024-09-06,2,2,3.06,3.7,0.08,0.02,0.01,0,1,8811.03
4295,CUST04295,40.0,Male,North,11474.31,2024-06-30,0,0,2.58,3.86,0.09,0.04,0.03,0,0,8602.93
4296,CUST04296,23.0,Male,North,25437.7,2024-10-10,0,0,1.72,3.96,0.68,0.35,0.11,0,0,9788.21
4297,CUST04297,21.0,Female,North,38967.07,2022-11-23,4,2,3.21,4.22,0.26,0.09,0.05,0,0,9449.86
4298,CUST04298,35.0,Female,North,15587.66,2023-01-16,1,1,2.67,3.47,0.37,0.11,0.08,0,0,8994.15
4299,CUST04299,26.0,Female,North,19826.79,2024-11-08,1,0,2.03,3.98,0.19,0.07,0.05,0,0,7734.65
4300,CUST04300,,Male,South,12647.29,2020-12-23,1,1,3.54,,0.04,0.02,0.02,0,0,7373.08
4301,CUST04301,46.0,Female,West,17302.41,2023-07-29,1,1,3.16,4.6,0.08,0.03,0.02,0,0,7034.94
4302,CUST04302,30.0,Female,West,17986.89,2021-10-05,2,2,3.59,4.31,0.1,0.04,0.02,0,0,8107.16
4303,CUST04303,64.0,Female,South,48488.47,2020-10-22,2,1,3.38,3.12,0.41,0.18,0.12,0,0,9663.98
4304,CUST04304,69.0,Male,South,18796.11,2021-02-02,0,0,1.84,3.91,0.06,0.01,0.01,0,0,7723.79
4305,CUST04305,34.0,Female,East,16896.12,2023-06-11,1,0,3.14,4.28,0.16,0.1,0.03,0,0,8309.93
4306,CUST04306,62.0,Female,West,21015.63,2023-02-01,2,1,3.01,,0.04,0.02,0.01,0,0,9734.07
4307,CUST04307,49.0,Male,North,9378.33,2023-05-30,2,0,2.35,3.66,0.27,0.07,0.05,0,0,6868.03
4308,CUST04308,65.0,Female,South,6772.62,2022-06-08,3,1,3.64,4.05,0.72,0.31,0.24,0,0,7872.61
4309,CUST04309,39.0,Male,North,11036.27,2023-07-20,0,0,1.92,4.32,0.08,0.03,0.01,0,0,9278.36
4310,CUST04310,21.0,Male,West,25901.38,2022-10-24,3,0,1.29,4.21,0.31,0.08,0.03,0,0,8074.06
4311,CUST04311,22.0,Male,Central,21997.0,2024-04-06,1,1,2.96,4.23,0.39,0.09,0.07,0,0,8488.61
4312,CUST04312,54.0,Female,Central,34014.85,2021-07-13,4,3,2.94,3.58,0.19,0.08,0.04,0,1,10054.55
4313,CUST04313,58.0,Male,South,10299.13,2023-08-09,1,1,1.99,4.24,0.37,0.13,0.08,0,0,6929.22
4314,CUST04314,66.0,Male,East,19889.92,2022-09-03,0,0,2.04,3.67,0.47,0.1,0.08,0,0,7885.59
4315,CUST04315,30.0,Female,North,9937.68,2023-11-08,0,0,2.43,5.0,0.12,0.06,0.03,0,0,9854.61
4316,CUST04316,51.0,Male,South,25176.35,2024-03-18,3,0,1.18,4.56,0.36,0.19,0.06,0,0,9196.41
4317,CUST04317,62.0,Female,East,11059.56,2023-01-31,0,0,2.41,4.17,0.23,0.1,0.04,0,0,8444.68
4318,CUST04318,39.0,Female,North,19502.85,2023-02-07,2,1,2.93,3.98,0.38,0.13,0.1,1,0,7610.32
4319,CUST04319,70.0,Female,West,24420.99,2022-10-18,3,0,3.42,4.14,0.25,0.12,0.05,0,0,7971.7
4320,CUST04320,40.0,Female,Central,18113.28,2023-01-28,2,1,0.68,3.84,0.59,0.23,0.1,0,0,10066.03
4321,CUST04321,68.0,Female,East,7108.35,2022-05-23,2,1,3.86,3.65,0.69,0.38,0.22,0,0,8717.06
4322,CUST04322,20.0,Male,North,50572.66,2022-12-23,2,1,3.85,3.75,0.28,0.07,0.04,0,0,8027.92
4323,CUST04323,59.0,Female,South,17176.75,2022-12-19,1,0,4.15,4.13,0.35,0.08,0.06,1,0,8955.41
4324,CUST04324,51.0,Male,North,9850.19,2022-08-21,3,2,1.44,4.25,0.34,0.12,0.08,0,1,9413.14
4325,CUST04325,49.0,Female,South,32228.23,2022-10-08,3,0,0.53,4.08,0.18,0.04,0.02,0,0,8694.9
4326,CUST04326,62.0,Male,Central,32836.14,2024-06-25,1,1,2.24,3.1,0.5,0.23,0.14,0,0,6884.11
4327,CUST04327,68.0,Female,Central,18937.69,2024-02-09,3,2,5.32,3.97,0.45,0.13,0.09,0,0,9435.73
4328,CUST04328,66.0,Female,North,47482.86,2023-03-20,1,0,1.34,4.75,0.3,0.12,0.09,0,0,8238.97
4329,CUST04329,38.0,Female,North,15209.14,2023-12-11,0,0,3.0,4.15,0.62,0.25,0.15,0,0,9081.51
4330,CUST04330,63.0,Male,South,24048.41,2022-06-04,2,1,1.59,4.22,0.38,0.21,0.09,0,0,8067.93
4331,CUST04331,61.0,Male,South,28435.7,2020-08-23,0,0,2.96,5.0,0.26,0.1,0.04,0,0,8122.07
4332,CUST04332,38.0,Female,East,46957.54,2023-09-09,3,1,2.4,3.9,0.11,0.05,0.03,0,0,8839.84
4333,CUST04333,61.0,Female,East,8336.05,2023-04-02,0,0,3.73,3.3,0.26,0.12,0.08,0,0,8512.52
4334,CUST04334,28.0,Male,East,69279.39,2024-12-14,1,1,3.17,3.75,0.22,0.11,0.07,0,0,7347.22
4335,CUST04335,56.0,Other,North,39613.94,2022-01-18,2,1,2.29,3.96,0.35,0.21,0.11,0,0,9439.1
4336,CUST04336,21.0,Female,East,27576.74,2024-02-16,0,0,2.06,3.82,0.15,0.08,0.03,0,0,7643.88
4337,CUST04337,68.0,Male,North,14767.35,2024-07-20,1,1,2.41,3.98,0.1,0.05,0.04,0,0,8371.38
4338,CUST04338,18.0,Female,Central,14159.85,2023-07-25,3,1,2.96,2.94,0.35,0.17,0.06,0,0,8460.94
4339,CUST04339,45.0,Female,West,25435.87,2024-07-14,2,1,2.43,3.35,0.13,0.04,0.03,0,0,8982.85
4340,CUST04340,41.0,Male,Central,28195.0,2021-10-10,1,0,3.08,4.16,0.36,0.2,0.13,0,0,6324.82
4341,CUST04341,52.0,Male,North,26434.73,2024-10-10,2,0,4.5,5.0,0.2,0.08,0.06,0,0,10730.51
4342,CUST04342,30.0,Female,North,23858.04,2023-10-30,1,0,3.58,3.57,0.33,0.14,0.05,0,0,7129.54
4343,CUST04343,64.0,Female,West,27336.59,2023-04-30,2,2,3.62,4.54,0.16,0.08,0.03,0,0,7881.21
4344,CUST04344,51.0,Male,South,7384.87,2025-06-04,1,0,4.26,,0.2,0.06,0.03,0,0,7438.65
4345,CUST04345,28.0,Female,South,19282.4,2021-09-28,2,0,2.33,4.18,0.19,0.08,0.04,0,0,6582.1
4346,CUST04346,53.0,Female,South,11030.11,2022-06-13,1,1,2.35,3.09,0.39,0.18,0.1,0,0,10036.63
4347,CUST04347,68.0,Female,East,21584.5,2021-11-26,0,0,1.14,4.9,0.13,0.07,0.04,0,0,10553.84
4348,CUST04348,34.0,Male,South,42329.22,2024-11-03,3,2,1.81,4.0,0.43,0.25,0.16,0,0,8559.07
4349,CUST04349,52.0,Female,East,13983.82,2023-11-27,1,0,2.65,3.55,0.35,0.11,0.09,0,0,10207.26
4350,CUST04350,35.0,Male,East,15449.86,2025-03-15,2,2,3.68,3.68,0.09,0.03,0.02,0,1,10080.37
4351,CUST04351,57.0,Male,South,14403.72,2024-05-30,1,1,3.17,4.68,0.36,0.12,0.06,0,0,8525.31
4352,CUST04352,39.0,Male,South,15398.82,2022-09-14,0,0,1.4,4.7,0.14,0.07,0.04,0,0,8079.4
4353,CUST04353,74.0,Female,West,29057.34,2022-03-27,0,0,2.88,3.61,0.55,0.15,0.12,0,0,7259.67
4354,CUST04354,41.0,Female,West,32649.95,2022-10-16,2,1,2.07,4.26,0.51,0.11,0.09,0,0,8748.77
4355,CUST04355,36.0,Male,East,45917.44,2023-09-01,0,0,3.57,5.0,0.14,0.08,0.03,0,0,7237.96
4356,CUST04356,54.0,Female,West,13325.51,2022-12-24,1,0,3.31,3.77,0.27,0.07,0.04,0,0,9185.32
4357,CUST04357,56.0,Male,East,31007.05,2022-04-23,1,1,3.49,4.21,0.34,0.17,0.09,0,0,8967.52
4358,CUST04358,38.0,Male,North,33697.69,2022-01-06,1,1,2.16,3.95,0.16,0.08,0.03,0,0,7389.74
4359,CUST04359,,Other,East,50344.68,2023-02-21,1,1,0.97,4.71,0.35,0.14,0.06,0,0,9887.12
4360,CUST04360,45.0,Female,East,13832.22,2022-08-02,4,4,4.42,3.3,0.41,0.17,0.08,0,1,8293.17
4361,CUST04361,22.0,Male,West,8088.59,2021-12-15,3,3,2.75,3.81,0.35,0.07,0.04,0,0,9620.12
4362,CUST04362,34.0,Female,North,19173.94,2021-10-25,0,0,1.91,4.08,0.46,0.23,0.07,0,0,5245.8
4363,CUST04363,54.0,Male,Central,89710.56,2022-11-24,2,0,2.01,3.62,0.23,0.09,0.06,0,0,7817.53
4364,CUST04364,53.0,Male,Central,12738.3,2022-12-08,3,0,1.65,4.64,0.5,0.11,0.05,0,0,7082.35
4365,CUST04365,71.0,Female,Central,28098.25,2025-03-25,1,0,3.97,3.97,0.44,0.12,0.08,0,0,11029.21
4366,CUST04366,36.0,Female,North,7271.63,2022-05-26,2,1,2.47,3.67,0.11,0.03,0.02,0,0,8475.48
4367,CUST04367,44.0,Male,South,54579.85,2023-11-29,2,2,2.6,3.84,0.64,0.15,0.09,0,0,8767.79
4368,CUST04368,70.0,Female,North,8611.88,2024-04-22,0,0,3.46,4.07,0.12,0.04,0.02,0,0,7819.44
4369,CUST04369,51.0,Female,West,6663.73,2021-08-03,2,1,2.25,3.89,0.25,0.12,0.08,0,0,9360.79
4370,CUST04370,28.0,Male,East,23142.7,2024-01-12,2,1,0.5,4.02,0.11,0.04,0.01,1,0,9944.5
4371,CUST04371,71.0,Female,East,23369.45,2023-04-11,2,0,1.69,4.56,0.36,0.17,0.13,0,0,7463.52
4372,CUST04372,62.0,Female,West,,2022-10-03,4,1,0.64,4.14,0.43,0.16,0.07,0,0,10776.62
4373,CUST04373,64.0,Female,West,33682.4,2025-05-08,1,1,3.29,3.58,0.28,0.13,0.1,0,0,9215.86
4374,CUST04374,29.0,Female,East,8100.75,2023-12-16,0,0,1.68,3.98,0.04,0.01,0.0,0,0,9740.98
4375,CUST04375,71.0,Female,South,20415.82,2024-03-06,1,0,1.31,4.49,0.32,0.13,0.09,0,0,7913.44
4376,CUST04376,38.0,Male,South,15544.39,2023-04-16,2,1,3.38,3.15,0.12,0.05,0.02,0,0,9584.9
4377,CUST04377,71.0,Female,South,11299.05,2023-10-08,2,0,3.87,3.11,0.12,0.06,0.04,0,0,7113.0
4378,CUST04378,28.0,Female,West,27359.97,2021-03-28,1,0,3.24,3.42,0.5,0.12,0.08,0,0,9487.58
4379,CUST04379,56.0,Male,East,37104.39,2023-02-22,1,1,2.54,4.66,0.28,0.07,0.02,0,0,7193.23
4380,CUST04380,45.0,Female,East,14725.74,2023-04-12,1,1,2.53,3.51,0.12,0.03,0.01,0,0,9031.11
4381,CUST04381,22.0,Female,East,18649.5,2024-10-16,2,1,1.67,3.47,0.25,0.1,0.06,0,1,7910.56
4382,CUST04382,34.0,Female,North,19281.61,2022-07-28,1,1,2.23,3.34,0.05,0.01,0.01,0,1,7306.27
4383,CUST04383,73.0,Male,North,15826.76,2021-02-21,0,0,2.25,2.84,0.35,0.08,0.06,0,0,7822.54
4384,CUST04384,,Male,Central,17788.51,2023-09-16,0,0,2.09,4.23,0.1,0.04,0.03,0,0,11013.67
4385,CUST04385,58.0,Female,North,15821.69,2023-04-24,2,1,2.49,3.79,0.35,0.16,0.06,0,0,7793.49
4386,CUST04386,63.0,Male,South,23442.76,2021-04-30,1,1,2.05,4.42,0.35,0.08,0.03,0,0,9131.31
4387,CUST04387,29.0,Female,South,16428.59,2022-04-16,2,1,2.16,2.95,0.16,0.06,0.02,0,0,6658.24
4388,CUST04388,23.0,Male,South,27270.1,2022-07-07,1,0,1.68,3.77,0.57,0.33,0.14,0,0,10521.88
4389,CUST04389,34.0,Male,South,16398.51,2023-02-22,3,1,1.13,3.54,0.21,0.09,0.07,0,0,8708.14
4390,CUST04390,68.0,Male,Central,30435.66,2020-08-15,1,0,3.03,4.28,0.22,0.09,0.06,0,0,7114.77
4391,CUST04391,36.0,Male,South,16222.55,2023-07-16,2,2,2.24,4.04,0.13,0.07,0.05,0,0,6421.4
4392,CUST04392,43.0,Female,West,29818.02,2024-03-09,1,0,2.69,3.91,0.39,0.19,0.12,0,0,8555.19
4393,CUST04393,65.0,Male,West,14410.38,2025-03-10,1,0,2.04,3.32,0.59,0.3,0.18,0,0,9221.15
4394,CUST04394,61.0,Male,West,34292.48,2024-08-03,3,1,3.27,4.15,0.63,0.23,0.12,0,0,9451.23
4395,CUST04395,61.0,Male,North,9054.23,2020-08-27,1,0,1.89,4.5,0.44,0.15,0.08,0,0,6852.29
4396,CUST04396,69.0,Female,East,21962.17,2022-01-19,3,0,2.33,3.82,0.07,0.02,0.01,0,0,7304.81
4397,CUST04397,49.0,Male,Central,16587.83,2024-02-12,3,1,1.76,4.28,0.13,0.05,0.04,0,0,8115.96
4398,CUST04398,23.0,Female,West,21523.69,2024-12-05,2,1,1.92,4.09,0.18,0.05,0.04,0,0,8124.0
4399,CUST04399,72.0,Female,West,12173.36,2022-07-23,2,1,2.8,3.49,0.1,0.05,0.04,0,0,8396.2
4400,CUST04400,53.0,Female,South,19984.29,2025-02-21,0,0,1.12,3.79,0.18,0.1,0.07,0,0,8321.04
4401,CUST04401,55.0,Female,West,12648.87,2024-05-26,2,1,3.47,3.54,0.26,0.07,0.05,0,0,9267.81
4402,CUST04402,28.0,Female,South,19553.6,2023-07-12,2,1,2.13,2.97,0.06,0.03,0.02,0,1,8774.62
4403,CUST04403,50.0,Female,South,18665.35,2025-06-17,2,0,0.96,4.93,0.57,0.29,0.21,1,0,9737.83
4404,CUST04404,41.0,Male,East,25976.86,2020-08-23,0,0,2.19,3.68,0.09,0.02,0.01,0,0,6737.37
4405,CUST04405,40.0,Male,North,22763.3,2024-01-18,0,0,2.58,4.33,0.3,0.13,0.05,0,0,9580.11
4406,CUST04406,32.0,Male,South,56339.5,2022-08-05,4,0,2.1,4.02,0.35,0.1,0.06,0,0,8751.03
4407,CUST04407,,Female,South,17069.23,2024-03-28,0,0,1.9,4.12,0.25,0.14,0.05,0,0,8524.29
4408,CUST04408,28.0,Other,East,20613.17,2023-06-11,0,0,2.04,4.72,0.39,0.14,0.09,0,0,10257.63
4409,CUST04409,74.0,Female,South,108245.09,2023-06-01,1,1,3.04,4.56,0.44,0.24,0.11,0,0,8718.28
4410,CUST04410,68.0,Male,Central,19697.05,2023-12-17,1,0,1.61,3.9,0.33,0.2,0.14,0,0,7799.08
4411,CUST04411,67.0,Female,North,35475.96,2024-05-14,2,1,2.15,4.38,0.16,0.07,0.05,0,0,8839.09
4412,CUST04412,34.0,Male,Central,29386.04,2024-05-21,0,0,1.84,4.03,0.36,0.11,0.08,0,0,7169.51
4413,CUST04413,68.0,Male,West,70784.11,2023-09-04,2,1,2.05,3.76,0.34,0.13,0.08,0,0,9126.54
4414,CUST04414,70.0,Male,North,10771.7,2024-07-13,1,0,0.75,4.6,0.39,0.08,0.05,0,0,8154.77
4415,CUST04415,31.0,Male,West,10175.21,2022-02-11,3,0,2.06,4.43,0.39,0.09,0.03,0,0,8627.93
4416,CUST04416,44.0,Female,South,12595.06,2024-12-28,0,0,1.19,3.09,0.13,0.07,0.03,0,0,9208.67
4417,CUST04417,35.0,Male,East,24013.93,2025-07-24,1,1,2.87,3.5,0.07,0.02,0.01,0,0,11419.6
4418,CUST04418,45.0,Male,Central,13337.02,2024-02-06,1,1,2.71,4.31,0.31,0.18,0.13,0,0,9699.89
4419,CUST04419,68.0,Female,West,7580.08,2020-12-02,1,0,1.42,4.91,0.06,0.03,0.02,0,1,8567.62
4420,CUST04420,64.0,Female,South,13874.68,2024-07-14,2,0,2.06,3.82,0.28,0.06,0.03,0,0,8927.5
4421,CUST04421,64.0,Female,Central,,2023-02-25,2,2,2.76,4.29,0.25,0.13,0.09,0,0,10894.39
4422,CUST04422,21.0,Male,Central,14019.47,2020-09-21,3,1,3.51,3.31,0.58,0.24,0.12,0,1,8959.4
4423,CUST04423,24.0,Female,West,38995.68,2022-09-19,1,0,3.68,3.59,0.46,0.18,0.06,0,0,9538.61
4424,CUST04424,62.0,Female,South,12547.89,2021-06-30,0,0,3.57,4.21,0.04,0.02,0.01,0,0,7016.77
4425,CUST04425,52.0,Male,East,22182.79,2025-06-08,2,0,3.17,3.87,0.48,0.2,0.11,0,0,10538.19
4426,CUST04426,65.0,Female,West,18115.76,2025-04-01,2,1,1.76,3.4,0.38,0.09,0.07,0,0,9239.15
4427,CUST04427,26.0,Male,Central,24203.2,2023-10-05,1,1,4.27,4.17,0.25,0.15,0.11,0,0,8056.12
4428,CUST04428,25.0,Male,Central,25448.88,2021-04-18,3,0,2.23,4.35,0.39,0.16,0.1,0,0,8534.12
4429,CUST04429,69.0,Female,North,48659.3,2022-09-12,1,1,3.61,3.98,0.14,0.06,0.04,0,0,9543.18
4430,CUST04430,62.0,Female,South,31098.75,2024-03-16,1,0,0.5,4.14,0.47,0.27,0.16,0,1,8030.26
4431,CUST04431,34.0,Male,North,17847.47,2023-04-18,1,1,1.02,3.88,0.17,0.1,0.04,0,0,8387.26
4432,CUST04432,34.0,Female,East,29924.46,2022-10-25,2,0,3.22,3.15,0.38,0.14,0.09,0,1,11192.58
4433,CUST04433,66.0,Female,West,32052.3,2021-05-22,0,0,3.65,4.43,0.37,0.14,0.07,0,0,7652.22
4434,CUST04434,50.0,Female,Central,61235.54,2024-03-25,1,0,2.41,3.65,0.17,0.08,0.02,0,0,8131.76
4435,CUST04435,49.0,Male,South,20362.16,2021-06-03,2,1,2.7,2.88,0.33,0.09,0.06,0,0,7800.58
4436,CUST04436,25.0,Female,Central,21131.97,2022-02-13,1,1,3.03,3.46,0.37,0.21,0.16,0,1,10683.53
4437,CUST04437,36.0,Male,North,42452.86,2024-11-11,2,2,1.2,3.2,0.06,0.03,0.02,0,1,8652.67
4438,CUST04438,55.0,Female,North,8109.08,2021-03-22,3,1,2.25,3.29,0.56,0.23,0.18,0,0,8911.42
4439,CUST04439,20.0,Male,West,19884.21,2024-01-01,1,0,4.01,3.81,0.45,0.23,0.16,0,0,8490.13
4440,CUST04440,22.0,Male,South,31168.6,2023-08-29,1,0,1.87,4.47,0.1,0.05,0.04,1,0,8764.89
4441,CUST04441,,Female,South,37182.98,2021-10-12,1,0,3.87,4.62,0.07,0.02,0.01,0,0,8380.88
4442,CUST04442,64.0,Male,West,7297.77,2025-01-02,2,0,1.56,3.5,0.54,0.17,0.09,0,0,8776.24
4443,CUST04443,63.0,Male,North,11280.9,2024-06-06,4,2,0.71,2.98,0.21,0.12,0.07,0,1,9263.44
4444,CUST04444,48.0,Male,North,6333.8,2021-05-01,1,0,1.0,3.83,0.11,0.04,0.02,1,0,7844.59
4445,CUST04445,72.0,Female,North,34080.12,2022-11-18,2,1,1.65,3.55,0.01,0.0,0.0,0,0,8543.79
4446,CUST04446,33.0,Male,Central,24397.31,2024-04-23,2,0,0.5,4.05,0.31,0.17,0.05,0,0,8069.87
4447,CUST04447,67.0,Female,East,44779.55,2022-04-05,2,1,2.49,4.16,0.31,0.11,0.04,0,0,10308.63
4448,CUST04448,49.0,Male,North,22350.05,2024-05-07,3,1,1.97,3.36,0.46,0.22,0.07,0,0,11610.71
4449,CUST04449,39.0,Male,East,67541.13,2024-03-28,1,0,1.24,4.38,0.27,0.16,0.11,0,0,7071.55
4450,CUST04450,46.0,Male,East,13745.75,2021-12-17,2,2,1.45,3.26,0.26,0.06,0.04,0,0,7471.5
4451,CUST04451,39.0,Female,South,18332.49,2025-02-17,0,0,4.05,3.89,0.51,0.24,0.17,0,0,7424.28
4452,CUST04452,60.0,Male,West,27076.33,2022-06-21,4,2,3.18,3.96,0.38,0.23,0.12,0,0,7413.73
4453,CUST04453,20.0,Male,Central,15423.12,2024-10-10,0,0,0.74,4.05,0.23,0.11,0.06,0,0,7455.79
4454,CUST04454,71.0,Other,East,27135.09,2023-11-18,0,0,4.04,4.6,0.19,0.07,0.05,0,0,8651.04
4455,CUST04455,27.0,Female,Central,20840.92,2021-01-18,1,1,2.1,3.14,0.54,0.27,0.16,0,0,8483.06
4456,CUST04456,59.0,Male,South,20242.48,2024-09-05,6,2,1.26,3.84,0.21,0.04,0.02,0,1,10114.4
4457,CUST04457,38.0,Male,North,20689.02,2020-11-11,1,0,3.06,3.47,0.23,0.1,0.05,0,0,7565.99
4458,CUST04458,33.0,Female,East,31341.55,2020-11-30,4,3,3.02,3.44,0.21,0.06,0.02,0,1,9317.5
4459,CUST04459,29.0,Male,West,18556.12,2025-04-06,0,0,3.24,4.51,0.36,0.16,0.06,0,0,8468.07
4460,CUST04460,19.0,Male,South,12582.05,2023-05-21,1,0,2.95,3.41,0.58,0.31,0.1,0,0,9872.96
4461,CUST04461,58.0,Female,Central,22778.78,2023-02-02,3,0,3.88,4.71,0.53,0.29,0.14,0,0,9926.88
4462,CUST04462,,Female,North,16043.23,2020-10-25,1,1,2.65,4.27,0.41,0.19,0.09,0,0,6962.25
4463,CUST04463,52.0,Female,Central,13364.99,2021-02-03,0,0,2.95,3.71,0.27,0.07,0.05,0,0,9174.94
4464,CUST04464,73.0,Male,West,9269.71,2023-08-29,0,0,2.3,4.62,0.17,0.1,0.04,0,0,6323.42
4465,CUST04465,47.0,Male,East,35086.3,2025-03-03,4,2,2.39,3.91,0.31,0.16,0.08,0,1,7408.26
4466,CUST04466,74.0,Female,West,30676.42,2025-05-31,2,1,2.23,3.31,0.37,0.18,0.07,0,0,10908.71
4467,CUST04467,47.0,Male,Central,44520.56,2022-09-19,1,1,2.07,3.76,0.25,0.1,0.07,0,0,8373.11
4468,CUST04468,64.0,Female,Central,22057.05,2022-08-02,0,0,3.13,3.41,0.17,0.06,0.03,0,0,9734.16
4469,CUST04469,52.0,Female,West,37770.21,2023-08-16,4,3,2.98,3.51,0.13,0.03,0.01,0,1,7628.27
4470,CUST04470,36.0,Male,West,13741.37,2022-10-04,2,2,2.44,2.86,0.33,0.18,0.13,0,1,7409.41
4471,CUST04471,67.0,Female,West,8484.06,2023-06-25,1,1,3.27,4.5,0.24,0.14,0.09,0,0,7257.28
4472,CUST04472,25.0,Female,North,15126.03,2023-07-26,0,0,1.71,4.24,0.43,0.24,0.11,0,0,8023.6
4473,CUST04473,43.0,Female,Central,19871.23,2024-05-08,2,1,4.17,3.17,0.3,0.16,0.1,0,0,9179.18
4474,CUST04474,66.0,Male,South,26376.48,2023-07-31,2,0,2.43,3.56,0.2,0.06,0.04,0,0,10703.94
4475,CUST04475,57.0,Male,North,41790.6,2021-09-09,2,1,2.01,4.08,0.49,0.11,0.04,0,0,9009.32
4476,CUST04476,24.0,Female,North,25875.2,2025-04-14,0,0,3.23,5.0,0.09,0.03,0.02,0,0,7573.12
4477,CUST04477,47.0,Male,North,68097.68,2024-12-09,1,1,0.5,3.6,0.27,0.13,0.06,0,0,8443.45
4478,CUST04478,24.0,Other,South,23386.4,2025-01-30,1,0,3.46,,0.29,0.15,0.05,0,0,7238.32
4479,CUST04479,20.0,Male,West,23164.3,2022-05-22,0,0,3.31,4.26,0.2,0.06,0.04,0,0,8360.66
4480,CUST04480,18.0,Female,Central,26084.62,2023-04-11,1,0,3.09,3.88,0.2,0.12,0.07,0,0,9328.27
4481,CUST04481,53.0,Male,East,26621.55,2024-08-31,0,0,3.58,3.8,0.35,0.2,0.15,0,0,8712.68
4482,CUST04482,42.0,Female,East,26431.04,2024-03-30,1,0,2.36,3.44,0.26,0.09,0.05,0,0,9051.81
4483,CUST04483,54.0,Male,Central,11895.01,2022-04-15,2,2,0.9,3.52,0.21,0.12,0.07,0,0,7865.53
4484,CUST04484,18.0,Male,South,33728.43,2021-10-22,0,0,1.78,4.56,0.61,0.27,0.1,0,0,11163.16
4485,CUST04485,32.0,Male,East,77098.77,2022-06-23,1,0,2.96,4.86,0.39,0.12,0.06,0,0,7974.86
4486,CUST04486,54.0,Female,North,14164.7,2022-09-24,1,0,3.33,4.25,0.16,0.08,0.03,0,0,6807.7
4487,CUST04487,30.0,Male,East,21576.95,2023-06-05,0,0,4.47,3.93,0.17,0.08,0.04,0,0,6852.0
4488,CUST04488,57.0,Female,Central,11087.84,2020-11-06,3,2,2.07,3.77,0.12,0.04,0.02,0,0,9928.19
4489,CUST04489,25.0,Female,North,32079.12,2025-07-14,1,1,2.4,4.61,0.51,0.14,0.05,0,0,8210.01
4490,CUST04490,22.0,Male,East,32063.71,2024-02-14,1,1,2.87,3.05,0.17,0.09,0.04,0,0,7710.7
4491,CUST04491,26.0,Female,Central,10383.6,2021-03-08,1,1,3.6,3.45,0.46,0.15,0.08,0,0,9480.34
4492,CUST04492,18.0,Male,South,11427.45,2024-03-02,1,0,2.14,4.01,0.27,0.06,0.03,0,0,7339.58
4493,CUST04493,53.0,Other,Central,7778.88,2025-05-30,0,0,2.55,3.8,0.22,0.09,0.04,0,0,7178.23
4494,CUST04494,52.0,Female,South,48300.14,2024-06-05,2,1,4.21,3.96,0.25,0.09,0.07,0,0,9140.16
4495,CUST04495,19.0,Male,North,14481.71,2021-03-06,2,0,3.32,4.36,0.43,0.25,0.1,0,0,7467.24
4496,CUST04496,57.0,Male,Central,20596.87,2024-10-02,0,0,2.77,3.88,0.19,0.04,0.03,0,0,7661.03
4497,CUST04497,40.0,Male,West,18336.94,2024-03-14,0,0,1.63,4.04,0.38,0.08,0.06,0,0,10666.4
4498,CUST04498,26.0,Other,West,36106.35,2020-08-19,3,2,2.01,3.99,0.55,0.15,0.09,0,0,10128.77
4499,CUST04499,51.0,Male,West,30641.52,2023-01-24,3,2,1.63,3.18,0.49,0.12,0.09,0,1,12643.89
4500,CUST04500,63.0,Female,West,29834.19,2024-03-31,2,0,3.38,3.83,0.58,0.34,0.23,0,0,9005.55
4501,CUST04501,31.0,Male,West,14676.05,2022-02-10,1,0,1.59,3.72,0.24,0.12,0.07,0,0,8016.2
4502,CUST04502,21.0,Female,South,30965.09,2021-11-23,2,1,1.66,3.15,0.18,0.07,0.02,0,0,8914.0
4503,CUST04503,47.0,Male,Central,35039.06,2025-06-16,1,1,2.23,3.78,0.43,0.23,0.1,0,0,10479.57
4504,CUST04504,48.0,Female,North,30511.18,2022-07-30,1,0,2.7,3.85,0.2,0.11,0.07,0,0,10589.6
4505,CUST04505,55.0,Female,West,11561.88,2025-02-24,0,0,2.26,4.29,0.25,0.06,0.04,0,0,9832.03
4506,CUST04506,28.0,Female,West,12520.57,2024-06-03,0,0,3.78,3.38,0.46,0.26,0.16,0,0,9286.7
4507,CUST04507,52.0,Male,North,52499.66,2020-10-10,0,0,2.75,4.04,0.4,0.11,0.07,0,0,8921.29
4508,CUST04508,25.0,Male,North,58219.34,2022-12-08,1,0,2.42,3.1,0.36,0.15,0.1,0,0,7548.11
4509,CUST04509,20.0,Male,West,21269.12,2022-12-25,1,1,1.94,3.98,0.52,0.27,0.09,0,0,6235.32
