customer_id,open_rate,click_rate,purchase_rate,unsubscribed
CUST02093,0.14,0.07,0.03,0
CUST02094,0.17,0.05,0.04,0
CUST02095,0.45,0.14,0.11,0
CUST02096,0.28,0.09,0.03,0
CUST02097,0.59,0.27,0.2,0
CUST02098,0.42,0.1,0.08,0
CUST02099,0.28,0.16,0.08,1
CUST02100,0.23,0.08,0.04,0
CUST02101,0.09,0.02,0.01,0
CUST02102,0.38,0.22,0.07,0
CUST02103,0.46,0.14,0.05,0
CUST02104,0.42,0.15,0.08,0
CUST02105,0.47,0.18,0.1,0
CUST02106,0.37,0.12,0.04,0
CUST02107,0.1,0.05,0.02,0
CUST02108,0.57,0.17,0.13,0
CUST02109,0.35,0.16,0.08,0
CUST02110,0.15,0.07,0.04,0
CUST02111,0.13,0.05,0.03,0
CUST02112,0.12,0.05,0.04,0
CUST02113,0.18,0.11,0.06,0
CUST02114,0.26,0.11,0.07,0
CUST02115,0.12,0.05,0.03,0
CUST02116,0.3,0.1,0.07,0
CUST02117,0.2,0.1,0.04,0
CUST02118,0.53,0.31,0.1,0
CUST02119,0.38,0.11,0.08,0
CUST02120,0.18,0.05,0.02,0
CUST02121,0.24,0.06,0.02,0
CUST02122,0.08,0.04,0.02,0
CUST02123,0.16,0.08,0.05,0
CUST02124,0.44,0.1,0.05,0
CUST02125,0.33,0.11,0.09,0
CUST02126,0.18,0.1,0.04,0
CUST02127,0.33,0.11,0.08,0
CUST02128,0.19,0.08,0.04,0
CUST02129,0.69,0.33,0.22,0
CUST02130,0.15,0.06,0.02,0
CUST02131,0.43,0.2,0.09,0
CUST02132,0.17,0.1,0.08,0
CUST02133,0.14,0.04,0.03,0
CUST02134,0.12,0.05,0.04,0
CUST02135,0.32,0.07,0.05,0
CUST02136,0.08,0.04,0.01,0
CUST02137,0.23,0.09,0.06,0
CUST02138,0.29,0.13,0.09,0
CUST02139,0.28,0.15,0.1,0
CUST02140,0.29,0.06,0.03,0
CUST02141,0.22,0.11,0.06,0
CUST02142,0.47,0.22,0.11,0
CUST02143,0.18,0.1,0.07,0
CUST02144,0.27,0.11,0.05,0
CUST02145,0.53,0.15,0.07,0
CUST02146,0.27,0.11,0.04,0
CUST02147,0.08,0.04,0.02,0
CUST02148,0.49,0.12,0.06,0
CUST02149,0.09,0.03,0.02,0
CUST02150,0.23,0.06,0.04,0
CUST02151,0.34,0.15,0.06,0
CUST02152,0.08,0.02,0.01,0
CUST02153,0.34,0.19,0.1,0
CUST02154,0.36,0.12,0.05,0
CUST02155,0.25,0.12,0.05,1
CUST02156,0.42,0.15,0.06,0
CUST02157,0.08,0.02,0.01,0
CUST02158,0.2,0.05,0.03,0
CUST02159,0.23,0.1,0.07,0
CUST02160,0.06,0.02,0.01,0
CUST02161,0.4,0.24,0.14,0
CUST02162,0.1,0.03,0.01,0
CUST02163,0.29,0.07,0.05,0
CUST02164,0.28,0.09,0.06,0
CUST02165,0.1,0.03,0.01,0
CUST02166,0.25,0.1,0.07,0
CUST02167,0.08,0.04,0.02,0
CUST02168,0.16,0.06,0.03,0
CUST02169,0.24,0.12,0.1,0
CUST02170,0.42,0.15,0.05,0
CUST02171,0.02,0.01,0.01,0
CUST02172,0.03,0.01,0.0,0
CUST02173,0.33,0.19,0.1,0
CUST02174,0.34,0.07,0.03,0
CUST02175,0.06,0.03,0.01,0
CUST02176,0.63,0.24,0.18,0
CUST02177,0.12,0.05,0.03,0
CUST02178,0.38,0.18,0.08,0
CUST02179,0.16,0.06,0.02,0
CUST02180,0.31,0.17,0.05,0
CUST02181,0.04,0.02,0.01,0
CUST02182,0.25,0.14,0.1,0
CUST02183,0.41,0.16,0.07,0
CUST02184,0.24,0.13,0.1,0
CUST02185,0.65,0.18,0.13,0
CUST02186,0.42,0.18,0.12,0
CUST02187,0.25,0.1,0.04,0
CUST02188,0.36,0.09,0.05,0
CUST02189,0.1,0.02,0.01,0
CUST02190,0.03,0.01,0.0,0
CUST02191,0.41,0.16,0.12,0
CUST02192,0.27,0.06,0.02,0
CUST02193,0.13,0.05,0.03,0
CUST02194,0.06,0.01,0.01,0
CUST02195,0.33,0.18,0.13,1
CUST02196,0.07,0.02,0.01,0
CUST02197,0.35,0.11,0.05,0
CUST02198,0.08,0.03,0.01,0
CUST02199,0.28,0.07,0.04,0
CUST02200,0.07,0.03,0.02,0
CUST02201,0.53,0.26,0.14,0
CUST02202,0.33,0.14,0.08,0
CUST02203,0.42,0.2,0.11,0
CUST02204,0.25,0.13,0.05,0
CUST02205,0.35,0.17,0.13,0
CUST02206,0.3,0.09,0.05,0
CUST02207,0.23,0.05,0.02,0
CUST02208,0.08,0.02,0.01,0
CUST02209,0.2,0.04,0.02,1
CUST02210,0.29,0.16,0.05,0
CUST02211,0.57,0.27,0.18,0
CUST02212,0.13,0.06,0.02,0
CUST02213,0.06,0.03,0.01,0
CUST02214,0.55,0.3,0.18,0
CUST02215,0.18,0.07,0.05,0
CUST02216,0.26,0.12,0.08,0
CUST02217,0.54,0.22,0.16,0
CUST02218,0.15,0.07,0.05,0
CUST02219,0.65,0.29,0.2,0
CUST02220,0.3,0.06,0.02,1
CUST02221,0.25,0.14,0.05,0
CUST02222,0.35,0.1,0.07,0
CUST02223,0.13,0.03,0.01,0
CUST02224,0.2,0.05,0.03,0
CUST02225,0.06,0.03,0.02,0
CUST02226,0.26,0.14,0.11,0
CUST02227,0.43,0.14,0.05,1
CUST02228,0.45,0.16,0.06,0
CUST02229,0.47,0.26,0.1,0
CUST02230,0.29,0.06,0.04,0
CUST02231,0.49,0.18,0.06,0
CUST02232,0.42,0.09,0.04,0
CUST02233,0.22,0.13,0.04,0
CUST02234,0.36,0.18,0.06,0
CUST02235,0.05,0.02,0.02,0
CUST02236,0.19,0.06,0.05,0
CUST02237,0.12,0.03,0.02,0
CUST02238,0.21,0.05,0.04,0
CUST02239,0.1,0.06,0.04,0
CUST02240,0.12,0.04,0.03,0
CUST02241,0.28,0.07,0.05,0
CUST02242,0.4,0.16,0.08,0
CUST02243,0.22,0.05,0.03,1
CUST02244,0.31,0.11,0.07,0
CUST02245,0.1,0.06,0.03,0
CUST02246,0.33,0.2,0.12,0
CUST02247,0.05,0.01,0.01,0
CUST02248,0.07,0.03,0.01,0
CUST02249,0.47,0.25,0.19,0
CUST02250,0.24,0.09,0.03,0
CUST02251,0.45,0.13,0.09,0
CUST02252,0.41,0.14,0.08,0
CUST02253,0.05,0.03,0.01,0
CUST02254,0.08,0.03,0.02,0
CUST02255,0.16,0.05,0.02,0
CUST02256,0.21,0.13,0.08,0
CUST02257,0.17,0.07,0.04,0
CUST02258,0.03,0.02,0.01,0
CUST02259,0.14,0.07,0.02,0
CUST02260,0.28,0.11,0.05,0
CUST02261,0.34,0.09,0.03,0
CUST02262,0.36,0.21,0.07,0
CUST02263,0.46,0.18,0.11,0
CUST02264,0.28,0.15,0.05,1
CUST02265,0.32,0.15,0.08,0
CUST02266,0.18,0.04,0.01,0
CUST02267,0.46,0.25,0.18,0
CUST02268,0.09,0.05,0.02,0
CUST02269,0.18,0.05,0.03,0
CUST02270,0.2,0.06,0.03,0
CUST02271,0.4,0.09,0.05,0
CUST02272,0.23,0.1,0.04,0
CUST02273,0.43,0.17,0.06,0
CUST02274,0.52,0.26,0.2,0
CUST02275,0.26,0.07,0.03,0
CUST02276,0.33,0.15,0.1,0
CUST02277,0.3,0.17,0.08,0
CUST02278,0.27,0.15,0.09,0
CUST02279,0.05,0.03,0.02,0
CUST02280,0.14,0.04,0.02,0
CUST02281,0.05,0.02,0.01,0
CUST02282,0.35,0.09,0.06,0
CUST02283,0.24,0.11,0.04,0
CUST02284,0.13,0.08,0.04,0
CUST02285,0.06,0.03,0.02,0
CUST02286,0.28,0.12,0.07,0
CUST02287,0.04,0.01,0.01,0
CUST02288,0.09,0.03,0.02,0
CUST02289,0.21,0.04,0.03,0
CUST02290,0.22,0.05,0.02,0
CUST02291,0.6,0.17,0.08,1
CUST02292,0.3,0.18,0.11,0
CUST02293,0.4,0.17,0.09,0
CUST02294,0.28,0.13,0.07,1
CUST02295,0.41,0.13,0.08,0
CUST02296,0.3,0.15,0.1,0
CUST02297,0.13,0.03,0.02,0
CUST02298,0.19,0.1,0.03,0
CUST02299,0.57,0.26,0.09,0
CUST02300,0.35,0.16,0.06,0
CUST02301,0.52,0.15,0.09,0
CUST02302,0.23,0.12,0.08,0
CUST02303,0.21,0.08,0.06,0
CUST02304,0.06,0.03,0.01,0
CUST02305,0.3,0.14,0.07,0
CUST02306,0.52,0.24,0.17,0
CUST02307,0.37,0.21,0.11,0
CUST02308,0.27,0.11,0.05,0
CUST02309,0.55,0.27,0.1,0
CUST02310,0.6,0.14,0.07,0
CUST02311,0.38,0.2,0.1,0
CUST02312,0.57,0.15,0.07,0
CUST02313,0.25,0.13,0.09,0
CUST02314,0.28,0.13,0.07,0
CUST02315,0.29,0.1,0.06,0
CUST02316,0.59,0.35,0.14,0
CUST02317,0.02,0.01,0.01,0
CUST02318,0.17,0.05,0.03,0
CUST02319,0.13,0.05,0.03,0
CUST02320,0.46,0.12,0.1,0
CUST02321,0.29,0.15,0.1,0
CUST02322,0.17,0.05,0.02,0
CUST02323,0.06,0.04,0.03,0
CUST02324,0.09,0.03,0.01,1
CUST02325,0.06,0.01,0.01,0
CUST02326,0.08,0.04,0.03,0
CUST02327,0.4,0.14,0.11,0
CUST02328,0.13,0.04,0.03,0
CUST02329,0.22,0.07,0.04,0
CUST02330,0.11,0.06,0.03,0
CUST02331,0.16,0.08,0.04,0
CUST02332,0.48,0.13,0.05,0
CUST02333,0.3,0.12,0.09,0
CUST02334,0.26,0.11,0.05,0
CUST02335,0.35,0.07,0.03,0
CUST02336,0.33,0.14,0.07,0
CUST02337,0.12,0.06,0.02,0
CUST02338,0.2,0.12,0.05,0
CUST02339,0.71,0.18,0.07,0
CUST02340,0.22,0.09,0.05,0
CUST02341,0.22,0.13,0.07,0
CUST02342,0.26,0.07,0.04,0
CUST02343,0.41,0.14,0.06,1
CUST02344,0.38,0.21,0.07,1
CUST02345,0.45,0.16,0.07,0
CUST02346,0.02,0.01,0.01,0
CUST02347,0.5,0.17,0.11,0
CUST02348,0.06,0.02,0.01,0
CUST02349,0.13,0.03,0.02,0
CUST02350,0.48,0.19,0.09,0
CUST02351,0.3,0.1,0.03,0
CUST02352,0.17,0.08,0.06,0
CUST02353,0.62,0.17,0.09,0
CUST02354,0.14,0.05,0.02,0
CUST02355,0.42,0.09,0.05,0
CUST02356,0.32,0.16,0.07,0
CUST02357,0.08,0.03,0.01,0
CUST02358,0.05,0.02,0.01,0
CUST02359,0.46,0.26,0.12,0
CUST02360,0.22,0.13,0.05,0
CUST02361,0.22,0.06,0.03,0
CUST02362,0.07,0.03,0.02,0
CUST02363,0.45,0.13,0.06,0
CUST02364,0.33,0.2,0.16,0
CUST02365,0.26,0.06,0.05,0
CUST02366,0.37,0.15,0.11,0
CUST02367,0.15,0.07,0.04,0
CUST02368,0.45,0.23,0.11,0
CUST02369,0.56,0.12,0.07,0
CUST02370,0.24,0.08,0.05,0
CUST02371,0.27,0.13,0.07,0
CUST02372,0.24,0.08,0.04,0
CUST02373,0.41,0.14,0.09,0
CUST02374,0.09,0.05,0.03,0
CUST02375,0.36,0.11,0.06,0
CUST02376,0.47,0.14,0.05,0
CUST02377,0.42,0.15,0.1,0
CUST02378,0.28,0.11,0.08,0
CUST02379,0.19,0.09,0.03,0
CUST02380,0.05,0.01,0.0,0
CUST02381,0.33,0.16,0.07,0
CUST02382,0.21,0.09,0.06,0
CUST02383,0.22,0.12,0.04,0
CUST02384,0.57,0.18,0.05,0
CUST02385,0.38,0.1,0.06,0
CUST02386,0.43,0.11,0.06,0
CUST02387,0.09,0.03,0.01,0
CUST02388,0.46,0.26,0.17,0
CUST02389,0.19,0.09,0.05,0
CUST02390,0.46,0.17,0.08,0
CUST02391,0.16,0.04,0.01,0
CUST02392,0.49,0.14,0.1,0
CUST02393,0.04,0.01,0.01,0
CUST02394,0.22,0.05,0.03,0
CUST02395,0.45,0.16,0.07,0
CUST02396,0.51,0.16,0.07,0
CUST02397,0.18,0.04,0.03,1
CUST02398,0.12,0.03,0.02,0
CUST02399,0.58,0.17,0.12,0
CUST02400,0.27,0.07,0.04,0
CUST02401,0.42,0.23,0.15,0
CUST02402,0.13,0.06,0.02,1
CUST02403,0.06,0.02,0.01,0
CUST02404,0.29,0.08,0.05,0
CUST02405,0.22,0.05,0.03,1
CUST02406,0.36,0.17,0.13,0
CUST02407,0.6,0.16,0.08,0
CUST02408,0.17,0.08,0.05,0
CUST02409,0.32,0.1,0.05,0
CUST02410,0.1,0.04,0.03,0
CUST02411,0.2,0.11,0.08,0
CUST02412,0.62,0.22,0.15,0
CUST02413,0.18,0.08,0.04,0
CUST02414,0.39,0.12,0.05,0
CUST02415,0.2,0.08,0.03,0
CUST02416,0.1,0.05,0.04,0
CUST02417,0.22,0.1,0.06,0
CUST02418,0.19,0.07,0.05,0
CUST02419,0.46,0.13,0.05,0
CUST02420,0.29,0.13,0.1,0
CUST02421,0.45,0.26,0.21,0
CUST02422,0.67,0.37,0.23,0
CUST02423,0.4,0.18,0.08,0
CUST02424,0.22,0.05,0.03,1
CUST02425,0.18,0.08,0.06,1
CUST02426,0.36,0.2,0.07,0
CUST02427,0.22,0.09,0.04,0
CUST02428,0.29,0.16,0.08,0
CUST02429,0.27,0.16,0.05,0
CUST02430,0.07,0.03,0.02,0
CUST02431,0.19,0.08,0.03,1
CUST02432,0.52,0.13,0.04,0
CUST02433,0.18,0.06,0.04,0
CUST02434,0.24,0.05,0.04,0
CUST02435,0.06,0.02,0.01,0
CUST02436,0.11,0.04,0.02,0
CUST02437,0.19,0.06,0.03,0
CUST02438,0.23,0.06,0.04,0
CUST02439,0.37,0.16,0.1,0
CUST02440,0.28,0.09,0.05,0
CUST02441,0.06,0.02,0.01,0
CUST02442,0.4,0.18,0.1,0
CUST02443,0.12,0.06,0.02,0
CUST02444,0.1,0.05,0.02,0
CUST02445,0.21,0.08,0.04,0
CUST02446,0.41,0.1,0.07,0
CUST02447,0.37,0.11,0.06,0
CUST02448,0.39,0.14,0.06,0
CUST02449,0.32,0.08,0.03,0
CUST02450,0.36,0.12,0.06,0
CUST02451,0.25,0.09,0.06,0
CUST02452,0.12,0.03,0.02,0
CUST02453,0.38,0.14,0.06,0
CUST02454,0.2,0.08,0.03,0
CUST02455,0.56,0.15,0.09,0
CUST02456,0.52,0.16,0.1,0
CUST02457,0.11,0.03,0.02,0
CUST02458,0.21,0.12,0.09,0
CUST02459,0.11,0.03,0.01,0
CUST02460,0.24,0.05,0.03,0
CUST02461,0.17,0.06,0.03,0
CUST02462,0.05,0.02,0.02,0
CUST02463,0.07,0.01,0.01,0
CUST02464,0.41,0.08,0.03,0
CUST02465,0.24,0.12,0.05,0
CUST02466,0.05,0.01,0.01,0
CUST02467,0.4,0.17,0.08,0
CUST02468,0.36,0.16,0.11,0
CUST02469,0.13,0.05,0.04,0
CUST02470,0.08,0.02,0.01,0
CUST02471,0.28,0.14,0.06,0
CUST02472,0.26,0.06,0.05,0
CUST02473,0.62,0.18,0.07,0
CUST02474,0.14,0.03,0.02,0
CUST02475,0.45,0.18,0.09,0
CUST02476,0.31,0.08,0.04,0
CUST02477,0.05,0.03,0.01,0
CUST02478,0.22,0.09,0.04,0
CUST02479,0.48,0.15,0.11,0
CUST02480,0.14,0.05,0.02,0
CUST02481,0.11,0.04,0.03,0
CUST02482,0.24,0.05,0.03,0
CUST02483,0.14,0.07,0.03,0
CUST02484,0.21,0.09,0.04,0
CUST02485,0.15,0.04,0.03,0
CUST02486,0.2,0.09,0.07,0
CUST02487,0.06,0.01,0.0,0
CUST02488,0.48,0.2,0.08,0
CUST02489,0.17,0.06,0.02,0
CUST02490,0.1,0.04,0.03,0
CUST02491,0.34,0.1,0.04,0
CUST02492,0.77,0.42,0.27,0
CUST02493,0.24,0.13,0.04,0
CUST02494,0.11,0.03,0.02,1
CUST02495,0.17,0.07,0.05,0
CUST02496,0.34,0.15,0.09,0
CUST02497,0.19,0.08,0.03,0
CUST02498,0.15,0.08,0.04,0
CUST02499,0.33,0.1,0.03,0
CUST02500,0.23,0.07,0.03,0
CUST02501,0.02,0.0,0.0,0
CUST02502,0.22,0.09,0.05,0
CUST02503,0.48,0.22,0.08,0
CUST02504,0.25,0.13,0.1,0
CUST02505,0.28,0.1,0.06,0
CUST02506,0.19,0.08,0.04,0
CUST02507,0.12,0.06,0.02,0
CUST02508,0.32,0.13,0.05,0
CUST02509,0.06,0.02,0.01,0
CUST02510,0.42,0.14,0.06,0
CUST02511,0.11,0.02,0.01,0
CUST02512,0.5,0.21,0.16,0
CUST02513,0.16,0.06,0.05,0
CUST02514,0.14,0.05,0.04,0
CUST02515,0.2,0.08,0.06,1
CUST02516,0.12,0.05,0.03,0
CUST02517,0.11,0.06,0.03,0
CUST02518,0.14,0.05,0.02,0
CUST02519,0.21,0.11,0.04,0
CUST02520,0.06,0.03,0.02,0
CUST02521,0.24,0.08,0.03,0
CUST02522,0.5,0.22,0.11,0
CUST02523,0.32,0.12,0.04,0
CUST02524,0.11,0.04,0.02,0
CUST02525,0.19,0.09,0.06,0
CUST02526,0.16,0.04,0.02,0
CUST02527,0.31,0.17,0.08,0
CUST02528,0.25,0.12,0.07,0
CUST02529,0.32,0.1,0.06,0
CUST02530,0.24,0.09,0.04,0
CUST02531,0.35,0.13,0.06,0
CUST02532,0.51,0.3,0.18,0
CUST02533,0.13,0.03,0.01,0
CUST02534,0.37,0.14,0.07,0
CUST02535,0.15,0.08,0.05,0
CUST02536,0.4,0.13,0.05,0
CUST02537,0.37,0.15,0.09,0
CUST02538,0.64,0.31,0.17,0
CUST02539,0.44,0.14,0.11,0
CUST02540,0.65,0.17,0.13,0
CUST02541,0.3,0.16,0.12,0
CUST02542,0.13,0.03,0.02,0
CUST02543,0.04,0.02,0.01,0
CUST02544,0.3,0.06,0.04,0
CUST02545,0.16,0.07,0.04,0
CUST02546,0.24,0.07,0.04,0
CUST02547,0.39,0.11,0.08,0
CUST02548,0.09,0.04,0.02,0
CUST02549,0.35,0.13,0.07,0
CUST02550,0.23,0.11,0.06,0
CUST02551,0.36,0.22,0.13,0
CUST02552,0.36,0.16,0.12,0
CUST02553,0.36,0.11,0.08,0
CUST02554,0.26,0.15,0.1,0
CUST02555,0.31,0.14,0.06,0
CUST02556,0.35,0.16,0.12,0
CUST02557,0.16,0.06,0.03,0
CUST02558,0.16,0.04,0.03,0
CUST02559,0.3,0.09,0.05,0
CUST02560,0.2,0.11,0.07,0
CUST02561,0.36,0.08,0.06,0
CUST02562,0.24,0.06,0.05,0
CUST02563,0.19,0.07,0.02,0
CUST02564,0.22,0.12,0.04,0
CUST02565,0.21,0.09,0.04,0
CUST02566,0.29,0.14,0.09,0
CUST02567,0.39,0.08,0.06,0
CUST02568,0.58,0.3,0.2,0
CUST02569,0.54,0.15,0.05,0
CUST02570,0.35,0.07,0.02,0
CUST02571,0.44,0.13,0.1,0
CUST02572,0.1,0.04,0.01,0
CUST02573,0.37,0.1,0.05,0
CUST02574,0.56,0.32,0.17,0
CUST02575,0.01,0.01,0.01,0
CUST02576,0.21,0.04,0.02,0
CUST02577,0.51,0.16,0.06,0
CUST02578,0.21,0.1,0.07,0
CUST02579,0.17,0.07,0.04,0
CUST02580,0.11,0.05,0.03,0
CUST02581,0.28,0.14,0.05,0
CUST02582,0.13,0.03,0.02,0
CUST02583,0.3,0.15,0.11,0
CUST02584,0.16,0.07,0.04,0
CUST02585,0.55,0.23,0.18,0
CUST02586,0.48,0.17,0.07,0
CUST02587,0.7,0.39,0.18,0
CUST02588,0.05,0.01,0.01,0
CUST02589,0.65,0.18,0.08,0
CUST02590,0.14,0.03,0.01,0
CUST02591,0.23,0.07,0.05,0
CUST02592,0.32,0.14,0.07,0
CUST02593,0.15,0.09,0.03,0
CUST02594,0.38,0.18,0.07,0
CUST02595,0.19,0.07,0.05,0
CUST02596,0.28,0.08,0.03,0
CUST02597,0.15,0.05,0.02,0
CUST02598,0.38,0.08,0.03,0
CUST02599,0.37,0.12,0.07,0
CUST02600,0.43,0.23,0.12,0
CUST02601,0.02,0.0,0.0,0
CUST02602,0.49,0.21,0.07,0
CUST02603,0.52,0.21,0.13,0
CUST02604,0.46,0.16,0.11,0
CUST02605,0.2,0.07,0.03,0
CUST02606,0.27,0.15,0.07,0
CUST02607,0.44,0.2,0.14,0
CUST02608,0.13,0.06,0.04,0
CUST02609,0.51,0.14,0.05,0
CUST02610,0.56,0.27,0.17,0
CUST02611,0.25,0.1,0.08,0
CUST02612,0.32,0.11,0.09,0
CUST02613,0.09,0.05,0.03,1
CUST02614,0.23,0.08,0.03,0
CUST02615,0.27,0.14,0.11,0
CUST02616,0.18,0.05,0.02,0
CUST02617,0.2,0.09,0.06,0
CUST02618,0.45,0.23,0.11,0
CUST02619,0.6,0.21,0.1,0
CUST02620,0.34,0.09,0.05,0
CUST02621,0.38,0.11,0.06,0
CUST02622,0.23,0.06,0.03,0
CUST02623,0.32,0.18,0.07,0
CUST02624,0.16,0.1,0.08,0
CUST02625,0.27,0.16,0.11,0
CUST02626,0.16,0.05,0.02,0
CUST02627,0.37,0.1,0.07,0
CUST02628,0.28,0.16,0.12,0
CUST02629,0.07,0.03,0.01,0
CUST02630,0.3,0.1,0.07,0
CUST02631,0.22,0.07,0.02,0
CUST02632,0.21,0.07,0.03,0
CUST02633,0.37,0.16,0.11,0
CUST02634,0.34,0.15,0.11,0
CUST02635,0.23,0.06,0.03,0
CUST02636,0.14,0.04,0.03,0
CUST02637,0.4,0.09,0.05,0
CUST02638,0.39,0.12,0.06,1
CUST02639,0.33,0.12,0.09,0
CUST02640,0.09,0.03,0.02,0
CUST02641,0.54,0.12,0.06,0
CUST02642,0.12,0.07,0.05,0
CUST02643,0.47,0.28,0.15,0
CUST02644,0.19,0.1,0.04,0
CUST02645,0.19,0.11,0.08,0
CUST02646,0.48,0.15,0.07,0
CUST02647,0.14,0.06,0.04,0
CUST02648,0.27,0.16,0.05,0
CUST02649,0.13,0.07,0.03,0
CUST02650,0.34,0.07,0.05,0
CUST02651,0.48,0.13,0.1,0
CUST02652,0.08,0.04,0.02,0
CUST02653,0.43,0.19,0.14,0
CUST02654,0.23,0.05,0.04,0
CUST02655,0.47,0.15,0.08,0
CUST02656,0.37,0.08,0.05,0
CUST02657,0.19,0.11,0.05,0
CUST02658,0.85,0.22,0.13,0
CUST02659,0.29,0.06,0.04,0
CUST02660,0.4,0.18,0.1,0
CUST02661,0.19,0.08,0.05,0
CUST02662,0.84,0.27,0.1,0
CUST02663,0.38,0.22,0.1,0
CUST02664,0.36,0.13,0.08,0
CUST02665,0.2,0.08,0.04,0
CUST02666,0.11,0.03,0.01,0
CUST02667,0.19,0.09,0.06,0
CUST02668,0.45,0.15,0.12,0
CUST02669,0.05,0.02,0.01,0
CUST02670,0.15,0.04,0.02,0
CUST02671,0.4,0.16,0.09,0
CUST02672,0.09,0.05,0.03,0
CUST02673,0.26,0.12,0.08,0
CUST02674,0.26,0.07,0.04,0
CUST02675,0.15,0.07,0.05,0
CUST02676,0.31,0.09,0.06,0
CUST02677,0.46,0.15,0.1,0
CUST02678,0.28,0.09,0.04,0
CUST02679,0.26,0.09,0.03,0
CUST02680,0.45,0.17,0.13,0
CUST02681,0.2,0.09,0.06,0
CUST02682,0.11,0.05,0.02,0
CUST02683,0.19,0.06,0.03,0
CUST02684,0.16,0.05,0.04,0
CUST02685,0.54,0.25,0.1,0
CUST02686,0.03,0.01,0.0,0
CUST02687,0.16,0.09,0.04,0
CUST02688,0.56,0.2,0.09,1
CUST02689,0.36,0.08,0.04,0
CUST02690,0.16,0.08,0.03,0
CUST02691,0.23,0.08,0.05,0
CUST02692,0.06,0.03,0.02,0
CUST02693,0.04,0.02,0.01,0
CUST02694,0.07,0.04,0.01,0
CUST02695,0.16,0.03,0.02,0
CUST02696,0.16,0.05,0.03,0
CUST02697,0.08,0.03,0.02,0
CUST02698,0.44,0.24,0.09,0
CUST02699,0.28,0.17,0.1,0
CUST02700,0.25,0.07,0.02,0
CUST02701,0.41,0.09,0.06,0
CUST02702,0.52,0.27,0.13,0
CUST02703,0.06,0.02,0.02,0
CUST02704,0.36,0.08,0.06,0
CUST02705,0.47,0.21,0.14,0
CUST02706,0.24,0.06,0.02,0
CUST02707,0.46,0.13,0.09,0
CUST02708,0.31,0.17,0.09,0
CUST02709,0.24,0.1,0.04,0
CUST02710,0.66,0.26,0.2,0
CUST02711,0.17,0.06,0.02,0
CUST02712,0.13,0.06,0.05,0
CUST02713,0.17,0.05,0.02,0
CUST02714,0.14,0.06,0.04,0
CUST02715,0.22,0.09,0.04,0
CUST02716,0.43,0.25,0.16,0
CUST02717,0.11,0.04,0.02,0
CUST02718,0.25,0.14,0.07,0
CUST02719,0.55,0.17,0.09,0
CUST02720,0.18,0.1,0.06,0
CUST02721,0.07,0.04,0.02,0
CUST02722,0.31,0.14,0.06,0
CUST02723,0.22,0.12,0.06,0
CUST02724,0.18,0.06,0.03,0
CUST02725,0.29,0.09,0.04,0
CUST02726,0.59,0.28,0.18,0
CUST02727,0.16,0.06,0.04,0
CUST02728,0.08,0.04,0.02,0
CUST02729,0.34,0.16,0.05,0
CUST02730,0.16,0.04,0.02,0
CUST02731,0.28,0.1,0.06,0
CUST02732,0.17,0.1,0.03,0
CUST02733,0.04,0.01,0.01,0
CUST02734,0.59,0.32,0.17,0
CUST02735,0.46,0.2,0.06,0
CUST02736,0.15,0.05,0.02,0
CUST02737,0.32,0.1,0.06,0
CUST02738,0.31,0.14,0.07,0
CUST02739,0.07,0.02,0.01,0
CUST02740,0.12,0.05,0.04,0
CUST02741,0.32,0.09,0.05,0
CUST02742,0.15,0.08,0.06,0
CUST02743,0.38,0.21,0.16,0
CUST02744,0.36,0.2,0.07,0
CUST02745,0.11,0.05,0.03,1
CUST02746,0.38,0.11,0.05,0
CUST02747,0.29,0.14,0.07,0
CUST02748,0.33,0.15,0.09,0
CUST02749,0.7,0.26,0.13,0
CUST02750,0.16,0.07,0.05,0
CUST02751,0.09,0.03,0.02,0
CUST02752,0.03,0.02,0.01,0
CUST02753,0.2,0.08,0.05,0
CUST02754,0.11,0.05,0.02,0
CUST02755,0.48,0.14,0.06,0
CUST02756,0.22,0.09,0.06,0
CUST02757,0.52,0.13,0.08,0
CUST02758,0.05,0.01,0.0,0
CUST02759,0.21,0.07,0.03,0
CUST02760,0.1,0.03,0.02,0
CUST02761,0.34,0.16,0.11,0
CUST02762,0.46,0.27,0.18,0
CUST02763,0.35,0.17,0.1,0
CUST02764,0.4,0.17,0.13,0
CUST02765,0.3,0.14,0.09,0
CUST02766,0.45,0.17,0.13,0
CUST02767,0.49,0.16,0.08,0
CUST02768,0.42,0.23,0.13,0
CUST02769,0.23,0.13,0.04,0
CUST02770,0.53,0.25,0.16,0
CUST02771,0.45,0.12,0.04,0
CUST02772,0.25,0.11,0.04,0
CUST02773,0.45,0.26,0.21,0
CUST02774,0.1,0.03,0.02,0
CUST02775,0.56,0.24,0.16,0
CUST02776,0.37,0.21,0.15,0
CUST02777,0.15,0.09,0.07,0
CUST02778,0.32,0.17,0.09,0
CUST02779,0.23,0.09,0.05,0
CUST02780,0.11,0.03,0.02,0
CUST02781,0.49,0.13,0.05,0
CUST02782,0.53,0.22,0.15,0
CUST02783,0.08,0.05,0.03,0
CUST02784,0.42,0.16,0.05,0
CUST02785,0.3,0.16,0.12,0
CUST02786,0.66,0.2,0.15,0
CUST02787,0.43,0.17,0.13,0
CUST02788,0.35,0.11,0.05,0
CUST02789,0.18,0.08,0.05,0
CUST02790,0.45,0.13,0.08,1
