customer_id,age,gender,region,income,signup_date
CUST03967,22,Female,North,22938.66,2022-01-12
CUST03968,65,Female,South,22855.41,2022-04-27
CUST03969,37,Female,Central,16431.39,2022-08-08
CUST03970,54,Female,West,20468.0,2023-08-30
CUST03971,20,Female,Central,19219.45,2024-11-07
CUST03972,61,Female,South,42859.87,2023-10-07
CUST03973,50,Female,Central,25458.41,2021-04-26
CUST03974,70,Male,South,31343.91,2024-01-11
CUST03975,26,Male,West,23138.39,2022-06-22
CUST03976,26,Male,West,17935.26,2021-12-08
CUST03977,21,Male,North,26515.78,2021-06-24
CUST03978,52,Male,West,48794.52,2021-10-03
CUST03979,34,Other,East,13040.35,2022-01-02
CUST03980,51,Male,Central,27166.52,2023-10-02
CUST03981,41,Male,Central,46550.39,2025-01-25
CUST03982,49,Female,South,14656.12,2022-07-14
CUST03983,18,Male,West,34926.66,2024-02-06
CUST03984,25,Male,North,34946.91,2022-06-22
CUST03985,62,Male,North,11531.75,2023-09-16
CUST03986,40,Male,North,38377.18,2025-02-27
CUST03987,64,Male,East,16365.67,2021-09-27
CUST03988,57,Female,West,26355.31,2021-01-02
CUST03989,29,Female,North,36756.51,2023-07-12
CUST03990,71,Male,East,40136.47,2021-05-27
CUST03991,29,Male,Central,10219.73,2023-08-23
CUST03992,63,Male,South,53868.5,2022-02-08
CUST03993,64,Female,West,44755.25,2020-09-28
CUST03994,32,Male,West,37270.86,2020-08-09
CUST03995,58,Male,Central,26389.96,2024-08-24
CUST03996,36,Female,West,17714.72,2025-06-12
CUST03997,43,Male,West,12815.48,2022-03-24
CUST03998,69,Male,West,9779.85,2020-10-15
CUST03999,46,Male,West,30402.13,2021-07-05
CUST04000,39,Female,East,37261.48,2022-12-10
CUST04001,57,Female,East,21113.95,2023-07-06
CUST04002,38,Female,South,17492.24,2024-04-19
CUST04003,68,Female,West,22810.05,2023-11-09
CUST04004,55,Female,Central,15991.39,2024-11-20
CUST04005,37,Other,North,22265.75,2022-12-08
CUST04006,74,Other,South,15539.14,2023-08-29
CUST04007,46,Male,North,29912.14,2023-11-05
CUST04008,68,Female,North,41024.91,2023-08-16
CUST04009,21,Male,West,28403.09,2021-07-04
CUST04010,72,Male,Central,21157.87,2025-07-10
CUST04011,24,Female,North,36118.68,2024-03-25
CUST04012,45,Male,North,22235.67,2022-11-04
CUST04013,45,Female,South,35549.25,2020-10-25
CUST04014,21,Male,Central,16025.36,2024-02-06
CUST04015,39,Female,Central,17096.54,2023-06-07
CUST04016,29,Female,North,13434.65,2022-08-11
CUST04017,62,Female,Central,17452.92,2023-05-11
CUST04018,20,Male,South,35979.27,2022-06-05
CUST04019,39,Male,South,14244.5,2023-09-25
CUST04020,61,Female,South,6958.51,2022-11-18
CUST04021,19,Male,West,17903.34,2023-01-23
CUST04022,41,Other,North,12248.21,2025-04-21
CUST04023,51,Female,Central,17116.44,2021-05-29
CUST04024,44,Male,South,63160.52,2024-11-06
CUST04025,72,Male,North,14122.37,2023-12-31
CUST04026,58,Male,North,30235.35,2020-12-31
CUST04027,18,Female,West,21160.52,2023-03-02
CUST04028,25,Male,Central,26535.54,2020-08-11
CUST04029,40,Male,Central,17074.99,2023-09-21
CUST04030,55,Male,South,39366.61,2022-12-14
CUST04031,23,Female,South,27266.76,2021-06-24
CUST04032,39,Male,North,27648.25,2023-02-16
CUST04033,42,Male,Central,23142.98,2021-07-06
CUST04034,35,Female,Central,41273.69,2022-08-13
CUST04035,34,Female,South,29146.08,2024-05-13
CUST04036,29,Female,East,26514.64,2025-03-07
CUST04037,23,Male,North,30525.65,2022-10-08
CUST04038,43,Male,Central,9136.3,2021-08-07
CUST04039,44,Female,West,24194.49,2023-04-05
CUST04040,25,Male,West,21332.52,2025-06-21
CUST04041,36,Female,East,39509.33,2025-01-09
CUST04042,59,Female,South,15513.8,2025-02-25
CUST04043,18,Male,South,24356.47,2020-11-15
CUST04044,74,Female,South,57637.01,2020-12-17
CUST04045,46,Female,West,21745.07,2025-03-28
CUST04046,62,Male,South,11326.08,2023-05-05
CUST04047,66,Female,West,65314.54,2022-10-08
CUST04048,52,Male,East,15401.6,2022-05-13
CUST04049,57,Male,North,13096.64,2020-11-22
CUST04050,31,Male,Central,13357.32,2023-05-17
CUST04051,52,Female,East,31692.4,2021-10-10
CUST04052,65,Female,West,42145.79,2020-08-13
CUST04053,62,Female,East,53114.3,2023-07-11
CUST04054,37,Male,Central,22195.84,2021-02-19
CUST04055,73,Female,North,13447.7,2022-06-16
CUST04056,66,Male,Central,16564.67,2023-03-08
CUST04057,30,Female,West,22399.46,2024-06-13
CUST04058,55,Male,Central,21794.38,2023-08-02
CUST04059,66,Male,East,42368.02,2022-05-17
CUST04060,63,Male,South,11398.0,2025-02-15
CUST04061,66,Female,East,12610.21,2021-10-25
CUST04062,25,Male,West,18865.59,2024-10-30
CUST04063,60,Female,North,26492.11,2021-07-18
CUST04064,37,Male,Central,17653.19,2022-06-12
CUST04065,50,Male,North,16948.91,2021-01-11
CUST04066,43,Male,West,39611.44,2024-05-22
CUST04067,56,Female,Central,27888.69,2021-01-23
CUST04068,38,Female,East,13462.17,2022-10-15
CUST04069,70,Male,East,17071.16,2022-01-06
CUST04070,66,Male,West,28521.36,2024-10-12
CUST04071,59,Male,Central,11725.12,2021-10-08
CUST04072,60,Female,East,28434.73,2022-10-11
CUST04073,71,Male,West,18547.7,2022-04-19
CUST04074,58,Female,West,26407.52,2021-08-05
CUST04075,26,Female,North,23386.92,2022-05-20
CUST04076,41,Male,East,12598.37,2021-05-27
CUST04077,54,Female,Central,16021.55,2023-07-31
CUST04078,66,Female,East,45419.67,2021-10-16
CUST04079,58,Female,East,72089.3,2024-02-06
CUST04080,34,Male,East,9194.67,2024-05-04
CUST04081,41,Male,West,37107.02,2025-05-22
CUST04082,38,Male,South,25535.08,2024-10-19
CUST04083,68,Male,South,62388.84,2021-06-21
CUST04084,56,Male,North,16659.64,2024-11-24
CUST04085,72,Male,East,34514.74,2021-09-02
CUST04086,58,Female,South,18933.32,2025-03-28
CUST04087,56,Male,North,41802.09,2022-07-02
CUST04088,30,Male,West,69957.55,2025-03-17
CUST04089,28,Male,East,24502.55,2024-09-26
CUST04090,63,Female,Central,12462.99,2024-12-22
CUST04091,36,Female,West,44664.59,2023-04-02
CUST04092,28,Female,North,29223.87,2022-12-31
CUST04093,30,Male,West,26609.31,2025-06-24
CUST04094,63,Other,Central,48611.69,2020-08-30
CUST04095,62,Male,West,12471.26,2022-07-12
CUST04096,18,Male,North,15396.71,2023-03-14
CUST04097,57,Male,Central,29647.49,2021-07-10
CUST04098,61,Male,Central,15226.02,2025-01-19
CUST04099,36,Male,West,18807.2,2021-09-11
CUST04100,29,Female,Central,41663.63,2023-07-09
CUST04101,25,Female,West,27350.14,2023-06-13
CUST04102,25,Male,East,12217.03,2023-08-03
CUST04103,70,Female,Central,27011.5,2023-07-11
CUST04104,62,Male,West,40926.65,2025-07-18
CUST04105,29,Male,East,23999.04,2022-07-28
CUST04106,65,Female,Central,34060.69,2020-10-26
CUST04107,50,Female,East,17008.95,2023-12-31
CUST04108,62,Male,Central,25082.84,2021-12-13
CUST04109,43,Male,North,10012.78,2025-05-29
CUST04110,56,Female,North,30177.93,2022-11-26
CUST04111,45,Female,West,26372.19,2022-07-14
CUST04112,22,Female,South,11554.93,2023-10-18
CUST04113,25,Male,North,47119.38,2021-11-19
CUST04114,42,Male,South,29306.58,2024-07-04
CUST04115,44,Male,East,15578.74,2024-07-28
CUST04116,63,Male,East,30578.85,2022-09-22
CUST04117,40,Female,South,13464.1,2021-06-17
CUST04118,47,Male,West,14428.07,2021-01-16
CUST04119,62,Male,Central,13499.18,2025-02-15
CUST04120,64,Female,South,13305.72,2025-03-18
CUST04121,40,Female,South,27413.93,2021-01-20
CUST04122,66,Male,South,23092.48,2024-03-13
CUST04123,64,Female,South,32019.83,2022-04-21
CUST04124,37,Female,South,5378.46,2023-03-26
CUST04125,35,Female,West,18110.19,2024-12-15
CUST04126,35,Male,North,18238.64,2023-03-05
CUST04127,19,Female,Central,22613.83,2022-08-19
CUST04128,21,Female,North,22323.29,2021-09-14
CUST04129,47,Male,South,24687.26,2024-07-28
CUST04130,50,Male,North,23026.65,2020-08-01
CUST04131,53,Female,West,17511.29,2023-01-16
CUST04132,35,Male,East,18037.84,2023-02-28
CUST04133,54,Female,North,21452.37,2020-11-08
CUST04134,36,Male,Central,28348.28,2021-11-28
CUST04135,64,Male,West,22983.89,2024-11-21
CUST04136,45,Male,East,14874.56,2021-04-12
CUST04137,57,Female,West,14485.98,2024-05-27
CUST04138,37,Male,South,28422.82,2024-12-23
CUST04139,66,Female,East,32167.0,2022-10-03
CUST04140,50,Female,Central,37628.13,2021-01-20
CUST04141,29,Female,East,17232.23,2023-12-21
CUST04142,68,Female,Central,8614.12,2021-07-20
CUST04143,32,Female,South,26657.41,2021-02-26
CUST04144,58,Male,Central,15400.94,2022-06-05
CUST04145,56,Female,West,20916.94,2022-06-04
CUST04146,19,Female,North,23720.97,2021-12-31
CUST04147,46,Male,West,29051.48,2022-01-26
CUST04148,58,Male,West,34427.1,2022-12-12
CUST04149,27,Female,East,39530.09,2021-09-26
CUST04150,19,Male,South,42602.12,2024-05-28
CUST04151,68,Female,North,23202.68,2023-02-06
CUST04152,28,Male,Central,9468.05,2025-07-20
CUST04153,30,Male,East,16239.95,2020-08-29
CUST04154,27,Female,South,44536.44,2022-08-03
CUST04155,31,Male,North,23727.26,2022-12-07
CUST04156,35,Male,West,65459.53,2024-07-09
CUST04157,68,Female,South,18224.23,2023-03-04
CUST04158,71,Male,South,70012.67,2023-05-16
CUST04159,26,Female,South,22009.86,2022-10-29
CUST04160,74,Female,West,17856.51,2025-07-16
CUST04161,56,Female,Central,15431.51,2024-07-08
CUST04162,45,Male,East,30635.88,2023-01-24
CUST04163,20,Male,Central,10866.86,2025-06-30
CUST04164,37,Female,North,16732.73,2021-01-17
CUST04165,23,Female,East,21454.92,2023-06-22
CUST04166,44,Female,North,7122.98,2024-05-23
CUST04167,70,Female,West,20979.1,2023-09-15
CUST04168,19,Male,Central,52065.0,2022-10-21
CUST04169,46,Male,South,27336.48,2021-02-13
CUST04170,55,Male,East,15850.83,2021-04-21
CUST04171,20,Male,South,17345.05,2023-02-13
CUST04172,33,Male,North,26070.84,2025-01-13
CUST04173,47,Female,South,17062.3,2020-09-16
CUST04174,57,Male,South,27841.41,2024-03-15
CUST04175,19,Male,West,16823.17,2023-07-12
CUST04176,34,Male,West,13198.44,2021-07-07
CUST04177,58,Female,Central,39751.3,2022-06-02
CUST04178,29,Female,North,31398.64,2021-03-26
CUST04179,52,Female,West,8567.96,2024-02-22
CUST04180,60,Female,West,18612.17,2024-09-01
CUST04181,18,Male,Central,37103.61,2023-05-03
CUST04182,72,Female,East,20270.66,2021-02-03
CUST04183,62,Male,Central,16477.08,2020-08-30
CUST04184,32,Male,South,19413.58,2022-05-31
CUST04185,43,Female,South,23282.53,2021-01-25
CUST04186,54,Female,West,20134.34,2021-06-10
CUST04187,38,Male,West,21134.49,2023-01-30
CUST04188,66,Male,Central,20435.53,2025-06-12
CUST04189,48,Female,Central,13537.12,2023-08-21
CUST04190,42,Male,North,13192.72,2020-08-29
CUST04191,40,Male,South,12772.15,2022-11-10
CUST04192,41,Male,Central,23057.58,2024-11-11
CUST04193,74,Male,East,29477.51,2022-09-25
CUST04194,55,Female,North,13757.62,2020-08-23
CUST04195,45,Male,Central,10403.94,2022-06-19
CUST04196,38,Male,West,14247.55,2022-04-29
CUST04197,71,Female,Central,44409.19,2023-03-31
CUST04198,60,Female,West,18834.5,2024-11-21
CUST04199,35,Male,West,19790.5,2023-08-15
CUST04200,53,Male,South,14781.67,2022-08-14
CUST04201,52,Male,South,29314.95,2023-12-30
CUST04202,62,Female,Central,20709.18,2023-02-19
CUST04203,72,Female,Central,15316.42,2025-01-18
CUST04204,26,Female,East,13154.84,2023-11-02
CUST04205,70,Female,North,26606.85,2024-11-22
CUST04206,55,Female,North,25134.4,2025-06-15
CUST04207,47,Female,Central,11859.21,2023-05-14
CUST04208,61,Female,South,40688.11,2022-09-15
CUST04209,51,Male,East,15979.4,2023-07-25
CUST04210,49,Other,North,7241.79,2024-05-17
CUST04211,20,Male,Central,47302.44,2023-08-06
CUST04212,20,Male,South,20925.61,2021-11-08
CUST04213,45,Female,South,27370.89,2025-04-21
CUST04214,61,Male,South,50824.97,2024-06-03
CUST04215,32,Female,West,13342.23,2024-10-06
CUST04216,58,Female,South,27991.82,2020-09-10
CUST04217,40,Male,Central,39642.78,2022-02-23
CUST04218,57,Female,East,13804.43,2021-10-05
CUST04219,28,Male,Central,45721.71,2021-09-23
CUST04220,65,Male,South,10888.04,2024-10-02
CUST04221,49,Female,East,21000.84,2024-06-12
CUST04222,74,Female,North,12865.85,2022-11-04
CUST04223,71,Female,North,31192.14,2024-03-27
CUST04224,53,Male,Central,13592.9,2023-03-23
CUST04225,50,Female,East,16177.0,2025-03-16
CUST04226,41,Male,Central,14193.19,2022-07-10
CUST04227,56,Female,East,12076.69,2024-02-03
CUST04228,51,Male,East,15010.68,2023-02-23
CUST04229,73,Female,Central,21532.83,2024-07-03
CUST04230,45,Male,East,20949.96,2023-03-01
CUST04231,54,Male,South,19766.89,2023-02-22
CUST04232,24,Female,East,15783.63,2024-11-12
CUST04233,21,Female,East,18434.58,2023-08-09
CUST04234,54,Female,Central,9968.72,2024-10-05
CUST04235,73,Female,North,15529.65,2022-06-04
CUST04236,18,Female,West,19714.69,2023-08-25
CUST04237,18,Female,East,25519.0,2021-03-28
CUST04238,64,Male,West,24007.74,2024-11-11
CUST04239,37,Female,East,11920.44,2020-10-11
CUST04240,36,Male,Central,27279.58,2022-05-08
CUST04241,46,Female,Central,23414.84,2025-01-01
CUST04242,27,Female,East,45255.68,2022-01-05
CUST04243,35,Female,Central,10433.73,2024-06-14
CUST04244,45,Female,Central,20573.55,2024-08-30
CUST04245,52,Female,East,36888.43,2022-10-27
CUST04246,60,Female,North,18992.26,2020-11-19
CUST04247,64,Male,East,13950.52,2022-03-03
CUST04248,48,Female,North,14646.69,2021-07-17
CUST04249,44,Male,Central,32610.69,2023-12-27
CUST04250,28,Female,North,10157.38,2020-10-28
CUST04251,66,Male,Central,18645.96,2021-01-21
CUST04252,66,Male,North,14213.75,2023-10-01
CUST04253,55,Male,North,14757.88,2022-01-13
CUST04254,22,Male,East,27468.64,2021-07-11
CUST04255,25,Female,North,18076.24,2020-10-14
CUST04256,51,Male,Central,24748.42,2025-01-08
CUST04257,65,Female,East,11837.13,2022-11-15
CUST04258,69,Male,North,33354.54,2021-08-08
CUST04259,73,Female,East,24497.76,2021-11-09
CUST04260,29,Female,West,40904.85,2022-07-28
CUST04261,55,Female,East,17971.18,2024-12-05
CUST04262,18,Female,West,27578.21,2024-10-24
CUST04263,48,Male,West,32587.97,2024-09-23
CUST04264,21,Female,East,27308.34,2025-06-21
CUST04265,66,Male,Central,51477.22,2023-11-23
CUST04266,62,Female,Central,9589.18,2022-03-01
CUST04267,67,Female,Central,24036.42,2024-07-27
CUST04268,22,Male,South,17981.03,2022-08-19
CUST04269,47,Female,West,17346.66,2022-02-28
CUST04270,73,Female,East,46479.53,2024-12-15
CUST04271,41,Male,Central,16153.53,2021-06-02
CUST04272,20,Male,Central,33739.12,2021-03-19
CUST04273,28,Male,East,13003.3,2025-03-08
CUST04274,62,Female,West,36671.56,2021-05-15
CUST04275,21,Female,East,21780.58,2023-03-29
CUST04276,43,Male,South,19122.48,2022-01-07
CUST04277,44,Male,South,10215.1,2023-07-25
CUST04278,63,Female,East,19142.36,2022-03-18
CUST04279,71,Female,West,15624.93,2021-09-08
CUST04280,60,Male,Central,52777.03,2023-10-07
CUST04281,44,Male,South,22602.89,2022-08-12
CUST04282,59,Female,South,16346.22,2022-11-25
CUST04283,68,Male,West,16003.72,2021-01-20
CUST04284,67,Male,South,11159.57,2025-05-23
CUST04285,23,Female,South,47152.37,2022-09-26
CUST04286,32,Female,West,41280.26,2025-02-28
CUST04287,70,Male,East,21301.66,2023-05-31
CUST04288,47,Male,Central,65491.31,2025-02-13
CUST04289,59,Male,Central,21882.66,2022-05-25
CUST04290,54,Male,South,38109.41,2024-02-04
CUST04291,54,Female,Central,29233.79,2023-07-01
CUST04292,59,Male,East,16527.01,2025-06-03
CUST04293,54,Female,South,24129.24,2022-07-07
CUST04294,52,Female,Central,26538.77,2024-09-06
CUST04295,40,Male,North,11474.31,2024-06-30
CUST04296,23,Male,North,25437.7,2024-10-10
CUST04297,21,Female,North,38967.07,2022-11-23
CUST04298,35,Female,North,15587.66,2023-01-16
CUST04299,26,Female,North,19826.79,2024-11-08
CUST04300,66,Male,South,12647.29,2020-12-23
CUST04301,46,Female,West,17302.41,2023-07-29
CUST04302,30,Female,West,17986.89,2021-10-05
CUST04303,64,Female,South,48488.47,2020-10-22
CUST04304,69,Male,South,18796.11,2021-02-02
CUST04305,34,Female,East,16896.12,2023-06-11
CUST04306,62,Female,West,21015.63,2023-02-01
CUST04307,49,Male,North,9378.33,2023-05-30
CUST04308,65,Female,South,6772.62,2022-06-08
CUST04309,39,Male,North,11036.27,2023-07-20
CUST04310,21,Male,West,25901.38,2022-10-24
CUST04311,22,Male,Central,21997.0,2024-04-06
CUST04312,54,Female,Central,34014.85,2021-07-13
CUST04313,58,Male,South,10299.13,2023-08-09
CUST04314,66,Male,East,19889.92,2022-09-03
CUST04315,30,Female,North,9937.68,2023-11-08
CUST04316,51,Male,South,25176.35,2024-03-18
CUST04317,62,Female,East,11059.56,2023-01-31
CUST04318,39,Female,North,19502.85,2023-02-07
CUST04319,70,Female,West,24420.99,2022-10-18
CUST04320,40,Female,Central,18113.28,2023-01-28
CUST04321,68,Female,East,7108.35,2022-05-23
CUST04322,20,Male,North,50572.66,2022-12-23
CUST04323,59,Female,South,17176.75,2022-12-19
CUST04324,51,Male,North,9850.19,2022-08-21
CUST04325,49,Female,South,32228.23,2022-10-08
CUST04326,62,Male,Central,32836.14,2024-06-25
CUST04327,68,Female,Central,18937.69,2024-02-09
CUST04328,66,Female,North,47482.86,2023-03-20
CUST04329,38,Female,North,15209.14,2023-12-11
CUST04330,63,Male,South,24048.41,2022-06-04
CUST04331,61,Male,South,28435.7,2020-08-23
CUST04332,38,Female,East,46957.54,2023-09-09
CUST04333,61,Female,East,8336.05,2023-04-02
CUST04334,28,Male,East,69279.39,2024-12-14
CUST04335,56,Other,North,39613.94,2022-01-18
CUST04336,21,Female,East,27576.74,2024-02-16
CUST04337,68,Male,North,14767.35,2024-07-20
CUST04338,18,Female,Central,14159.85,2023-07-25
CUST04339,45,Female,West,25435.87,2024-07-14
CUST04340,41,Male,Central,28195.0,2021-10-10
CUST04341,52,Male,North,26434.73,2024-10-10
CUST04342,30,Female,North,23858.04,2023-10-30
CUST04343,64,Female,West,27336.59,2023-04-30
CUST04344,51,Male,South,7384.87,2025-06-04
CUST04345,28,Female,South,19282.4,2021-09-28
CUST04346,53,Female,South,11030.11,2022-06-13
CUST04347,68,Female,East,21584.5,2021-11-26
CUST04348,34,Male,South,42329.22,2024-11-03
CUST04349,52,Female,East,13983.82,2023-11-27
CUST04350,35,Male,East,15449.86,2025-03-15
CUST04351,57,Male,South,14403.72,2024-05-30
CUST04352,39,Male,South,15398.82,2022-09-14
CUST04353,74,Female,West,29057.34,2022-03-27
CUST04354,41,Female,West,32649.95,2022-10-16
CUST04355,36,Male,East,45917.44,2023-09-01
CUST04356,54,Female,West,13325.51,2022-12-24
CUST04357,56,Male,East,31007.05,2022-04-23
CUST04358,38,Male,North,33697.69,2022-01-06
CUST04359,25,Other,East,50344.68,2023-02-21
CUST04360,45,Female,East,13832.22,2022-08-02
CUST04361,22,Male,West,8088.59,2021-12-15
CUST04362,34,Female,North,19173.94,2021-10-25
CUST04363,54,Male,Central,89710.56,2022-11-24
CUST04364,53,Male,Central,12738.3,2022-12-08
CUST04365,71,Female,Central,28098.25,2025-03-25
CUST04366,36,Female,North,7271.63,2022-05-26
CUST04367,44,Male,South,54579.85,2023-11-29
CUST04368,70,Female,North,8611.88,2024-04-22
CUST04369,51,Female,West,6663.73,2021-08-03
CUST04370,28,Male,East,23142.7,2024-01-12
CUST04371,71,Female,East,23369.45,2023-04-11
CUST04372,62,Female,West,44785.72,2022-10-03
CUST04373,64,Female,West,33682.4,2025-05-08
CUST04374,29,Female,East,8100.75,2023-12-16
CUST04375,71,Female,South,20415.82,2024-03-06
CUST04376,38,Male,South,15544.39,2023-04-16
CUST04377,71,Female,South,11299.05,2023-10-08
CUST04378,28,Female,West,27359.97,2021-03-28
CUST04379,56,Male,East,37104.39,2023-02-22
CUST04380,45,Female,East,14725.74,2023-04-12
CUST04381,22,Female,East,18649.5,2024-10-16
CUST04382,34,Female,North,19281.61,2022-07-28
CUST04383,73,Male,North,15826.76,2021-02-21
CUST04384,37,Male,Central,17788.51,2023-09-16
CUST04385,58,Female,North,15821.69,2023-04-24
CUST04386,63,Male,South,23442.76,2021-04-30
CUST04387,29,Female,South,16428.59,2022-04-16
CUST04388,23,Male,South,27270.1,2022-07-07
CUST04389,34,Male,South,16398.51,2023-02-22
CUST04390,68,Male,Central,30435.66,2020-08-15
CUST04391,36,Male,South,16222.55,2023-07-16
CUST04392,43,Female,West,29818.02,2024-03-09
CUST04393,65,Male,West,14410.38,2025-03-10
CUST04394,61,Male,West,34292.48,2024-08-03
CUST04395,61,Male,North,9054.23,2020-08-27
CUST04396,69,Female,East,21962.17,2022-01-19
CUST04397,49,Male,Central,16587.83,2024-02-12
CUST04398,23,Female,West,21523.69,2024-12-05
CUST04399,72,Female,West,12173.36,2022-07-23
CUST04400,53,Female,South,19984.29,2025-02-21
CUST04401,55,Female,West,12648.87,2024-05-26
CUST04402,28,Female,South,19553.6,2023-07-12
CUST04403,50,Female,South,18665.35,2025-06-17
CUST04404,41,Male,East,25976.86,2020-08-23
CUST04405,40,Male,North,22763.3,2024-01-18
CUST04406,32,Male,South,56339.5,2022-08-05
CUST04407,44,Female,South,17069.23,2024-03-28
CUST04408,28,Other,East,20613.17,2023-06-11
CUST04409,74,Female,South,108245.09,2023-06-01
CUST04410,68,Male,Central,19697.05,2023-12-17
CUST04411,67,Female,North,35475.96,2024-05-14
CUST04412,34,Male,Central,29386.04,2024-05-21
CUST04413,68,Male,West,70784.11,2023-09-04
CUST04414,70,Male,North,10771.7,2024-07-13
CUST04415,31,Male,West,10175.21,2022-02-11
CUST04416,44,Female,South,12595.06,2024-12-28
CUST04417,35,Male,East,24013.93,2025-07-24
CUST04418,45,Male,Central,13337.02,2024-02-06
CUST04419,68,Female,West,7580.08,2020-12-02
CUST04420,64,Female,South,13874.68,2024-07-14
CUST04421,64,Female,Central,26483.88,2023-02-25
CUST04422,21,Male,Central,14019.47,2020-09-21
CUST04423,24,Female,West,38995.68,2022-09-19
CUST04424,62,Female,South,12547.89,2021-06-30
CUST04425,52,Male,East,22182.79,2025-06-08
CUST04426,65,Female,West,18115.76,2025-04-01
CUST04427,26,Male,Central,24203.2,2023-10-05
CUST04428,25,Male,Central,25448.88,2021-04-18
CUST04429,69,Female,North,48659.3,2022-09-12
CUST04430,62,Female,South,31098.75,2024-03-16
CUST04431,34,Male,North,17847.47,2023-04-18
CUST04432,34,Female,East,29924.46,2022-10-25
CUST04433,66,Female,West,32052.3,2021-05-22
CUST04434,50,Female,Central,61235.54,2024-03-25
CUST04435,49,Male,South,20362.16,2021-06-03
CUST04436,25,Female,Central,21131.97,2022-02-13
CUST04437,36,Male,North,42452.86,2024-11-11
CUST04438,55,Female,North,8109.08,2021-03-22
CUST04439,20,Male,West,19884.21,2024-01-01
CUST04440,22,Male,South,31168.6,2023-08-29
CUST04441,30,Female,South,37182.98,2021-10-12
CUST04442,64,Male,West,7297.77,2025-01-02
CUST04443,63,Male,North,11280.9,2024-06-06
CUST04444,48,Male,North,6333.8,2021-05-01
CUST04445,72,Female,North,34080.12,2022-11-18
CUST04446,33,Male,Central,24397.31,2024-04-23
CUST04447,67,Female,East,44779.55,2022-04-05
CUST04448,49,Male,North,22350.05,2024-05-07
CUST04449,39,Male,East,67541.13,2024-03-28
CUST04450,46,Male,East,13745.75,2021-12-17
CUST04451,39,Female,South,18332.49,2025-02-17
CUST04452,60,Male,West,27076.33,2022-06-21
CUST04453,20,Male,Central,15423.12,2024-10-10
CUST04454,71,Other,East,27135.09,2023-11-18
CUST04455,27,Female,Central,20840.92,2021-01-18
CUST04456,59,Male,South,20242.48,2024-09-05
CUST04457,38,Male,North,20689.02,2020-11-11
CUST04458,33,Female,East,31341.55,2020-11-30
CUST04459,29,Male,West,18556.12,2025-04-06
CUST04460,19,Male,South,12582.05,2023-05-21
CUST04461,58,Female,Central,22778.78,2023-02-02
CUST04462,41,Female,North,16043.23,2020-10-25
CUST04463,52,Female,Central,13364.99,2021-02-03
CUST04464,73,Male,West,9269.71,2023-08-29
CUST04465,47,Male,East,35086.3,2025-03-03
CUST04466,74,Female,West,30676.42,2025-05-31
CUST04467,47,Male,Central,44520.56,2022-09-19
CUST04468,64,Female,Central,22057.05,2022-08-02
CUST04469,52,Female,West,37770.21,2023-08-16
CUST04470,36,Male,West,13741.37,2022-10-04
CUST04471,67,Female,West,8484.06,2023-06-25
CUST04472,25,Female,North,15126.03,2023-07-26
CUST04473,43,Female,Central,19871.23,2024-05-08
CUST04474,66,Male,South,26376.48,2023-07-31
CUST04475,57,Male,North,41790.6,2021-09-09
CUST04476,24,Female,North,25875.2,2025-04-14
CUST04477,47,Male,North,68097.68,2024-12-09
CUST04478,24,Other,South,23386.4,2025-01-30
CUST04479,20,Male,West,23164.3,2022-05-22
CUST04480,18,Female,Central,26084.62,2023-04-11
CUST04481,53,Male,East,26621.55,2024-08-31
CUST04482,42,Female,East,26431.04,2024-03-30
CUST04483,54,Male,Central,11895.01,2022-04-15
CUST04484,18,Male,South,33728.43,2021-10-22
CUST04485,32,Male,East,77098.77,2022-06-23
CUST04486,54,Female,North,14164.7,2022-09-24
CUST04487,30,Male,East,21576.95,2023-06-05
CUST04488,57,Female,Central,11087.84,2020-11-06
CUST04489,25,Female,North,32079.12,2025-07-14
CUST04490,22,Male,East,32063.71,2024-02-14
CUST04491,26,Female,Central,10383.6,2021-03-08
CUST04492,18,Male,South,11427.45,2024-03-02
CUST04493,53,Other,Central,7778.88,2025-05-30
CUST04494,52,Female,South,48300.14,2024-06-05
CUST04495,19,Male,North,14481.71,2021-03-06
CUST04496,57,Male,Central,20596.87,2024-10-02
CUST04497,40,Male,West,18336.94,2024-03-14
CUST04498,26,Other,West,36106.35,2020-08-19
CUST04499,51,Male,West,30641.52,2023-01-24
CUST04500,63,Female,West,29834.19,2024-03-31
CUST04501,31,Male,West,14676.05,2022-02-10
CUST04502,21,Female,South,30965.09,2021-11-23
CUST04503,47,Male,Central,35039.06,2025-06-16
CUST04504,48,Female,North,30511.18,2022-07-30
CUST04505,55,Female,West,11561.88,2025-02-24
CUST04506,28,Female,West,12520.57,2024-06-03
CUST04507,52,Male,North,52499.66,2020-10-10
CUST04508,25,Male,North,58219.34,2022-12-08
CUST04509,20,Male,West,21269.12,2022-12-25
CUST04510,31,Female,South,21255.36,2022-09-22
CUST04511,30,Male,North,23830.16,2022-06-19
CUST04512,62,Female,Central,29422.12,2023-05-04
CUST04513,49,Male,Central,10708.02,2024-08-12
CUST04514,51,Female,South,24716.08,2023-06-02
CUST04515,62,Female,East,13155.88,2024-10-09
CUST04516,36,Female,South,21804.67,2021-03-27
CUST04517,55,Male,West,14158.7,2023-06-14
CUST04518,33,Male,East,15928.39,2021-02-14
CUST04519,19,Male,West,24119.93,2021-01-04
CUST04520,57,Male,Central,16177.04,2024-07-12
