customer_id,ticket_count,complaint_count,avg_resolution_time,satisfaction_score
CUST02324,1,0,1.08,3.51
CUST02325,0,0,3.89,4.6
CUST02326,3,2,1.56,4.47
CUST02327,2,1,2.31,2.51
CUST02328,0,0,3.25,3.23
CUST02329,1,1,4.76,4.04
CUST02330,2,0,3.13,4.01
CUST02331,2,2,2.69,3.76
CUST02332,2,1,2.41,4.19
CUST02333,2,1,2.65,3.35
CUST02334,1,1,2.52,3.65
CUST02335,1,0,4.69,2.75
CUST02336,2,1,1.85,3.22
CUST02337,2,1,2.43,3.2
CUST02338,1,0,2.65,4.18
CUST02339,4,3,2.92,2.27
CUST02340,1,1,1.91,3.63
CUST02341,1,1,2.37,4.11
CUST02342,1,0,1.69,4.96
CUST02343,3,2,2.02,4.27
CUST02344,1,0,2.76,3.82
CUST02345,1,0,1.77,3.76
CUST02346,2,1,2.49,3.74
CUST02347,0,0,4.47,4.16
CUST02348,2,0,2.59,3.46
CUST02349,0,0,0.88,3.48
CUST02350,1,0,1.88,4.1
CUST02351,5,4,3.12,4.26
CUST02352,0,0,1.85,4.37
CUST02353,2,1,2.25,3.95
CUST02354,2,0,2.09,4.4
CUST02355,0,0,2.44,3.63
CUST02356,1,0,2.11,4.73
CUST02357,1,0,4.05,4.47
CUST02358,1,1,1.91,3.35
CUST02359,1,1,2.36,3.64
CUST02360,1,1,1.54,3.21
CUST02361,0,0,3.57,4.47
CUST02362,2,1,3.62,3.68
CUST02363,1,0,2.64,3.62
CUST02364,2,2,2.37,2.91
CUST02365,1,0,2.42,3.9
CUST02366,1,0,3.75,3.84
CUST02367,2,0,1.82,4.12
CUST02368,0,0,2.25,4.8
CUST02369,0,0,1.0,3.68
CUST02370,1,0,3.6,4.38
CUST02371,3,2,4.05,3.52
CUST02372,3,2,2.11,3.98
CUST02373,0,0,0.5,4.92
CUST02374,3,1,2.08,2.71
CUST02375,5,3,3.74,3.7
CUST02376,1,0,1.72,4.91
CUST02377,2,0,2.41,2.72
CUST02378,4,1,0.82,4.75
CUST02379,2,0,1.69,4.3
CUST02380,2,1,2.72,2.98
CUST02381,0,0,0.5,3.55
CUST02382,0,0,2.1,3.94
CUST02383,1,0,1.61,4.53
CUST02384,0,0,3.2,3.6
CUST02385,2,1,2.12,4.59
CUST02386,3,1,1.02,4.13
CUST02387,1,1,3.03,3.83
CUST02388,0,0,1.85,4.68
CUST02389,3,2,2.57,4.83
CUST02390,1,0,2.28,3.17
CUST02391,2,1,2.99,3.42
CUST02392,0,0,2.46,4.04
CUST02393,2,1,4.22,3.7
CUST02394,3,2,2.34,4.67
CUST02395,3,1,3.87,4.22
CUST02396,2,2,5.26,4.17
CUST02397,5,2,3.4,3.69
CUST02398,4,2,3.04,3.16
CUST02399,3,2,2.38,4.93
CUST02400,2,0,2.38,4.32
CUST02401,2,0,2.4,3.51
CUST02402,2,2,2.97,3.44
CUST02403,2,1,2.73,2.96
CUST02404,3,1,2.95,3.48
CUST02405,0,0,1.53,4.23
CUST02406,2,1,3.36,5.0
CUST02407,5,2,2.15,2.9
CUST02408,2,2,1.83,3.91
CUST02409,1,0,3.9,3.85
CUST02410,0,0,1.75,4.46
CUST02411,2,0,2.27,4.07
CUST02412,1,1,4.84,3.18
CUST02413,3,1,2.89,4.25
CUST02414,2,0,2.73,4.74
CUST02415,2,1,3.01,4.0
CUST02416,1,1,2.73,4.3
CUST02417,2,1,2.43,3.82
CUST02418,2,1,2.13,3.96
CUST02419,2,0,2.51,2.96
CUST02420,0,0,2.28,5.0
CUST02421,0,0,3.23,3.58
CUST02422,2,1,3.28,3.31
CUST02423,0,0,5.03,3.98
CUST02424,1,0,3.09,4.16
CUST02425,1,1,0.75,4.02
CUST02426,1,1,3.3,3.92
CUST02427,5,2,2.04,3.73
CUST02428,1,0,2.9,3.94
CUST02429,3,2,3.22,4.22
CUST02430,0,0,3.35,3.42
CUST02431,2,1,2.68,4.25
CUST02432,1,1,1.68,3.41
CUST02433,2,1,3.49,3.94
CUST02434,1,1,3.12,4.64
CUST02435,1,1,2.07,3.7
CUST02436,2,2,3.13,3.47
CUST02437,3,2,1.06,3.08
CUST02438,1,0,1.05,4.19
CUST02439,1,1,0.51,4.13
CUST02440,1,0,1.83,3.54
CUST02441,2,0,2.34,3.92
CUST02442,2,0,3.27,3.92
CUST02443,5,4,4.31,3.62
CUST02444,2,2,3.51,3.71
CUST02445,2,1,1.62,4.1
CUST02446,1,0,1.8,4.5
CUST02447,1,0,3.11,3.94
CUST02448,1,0,2.26,4.13
CUST02449,1,0,2.94,3.84
CUST02450,1,0,1.56,3.71
CUST02451,1,1,3.05,3.89
CUST02452,2,1,1.71,3.99
CUST02453,2,1,4.08,3.9
CUST02454,2,1,2.5,3.69
CUST02455,0,0,2.28,3.98
CUST02456,2,1,3.74,3.75
CUST02457,0,0,2.6,3.41
CUST02458,2,0,2.64,4.08
CUST02459,1,1,1.38,4.06
CUST02460,1,0,2.89,4.74
CUST02461,1,0,2.92,4.28
CUST02462,6,2,1.05,3.5
CUST02463,0,0,2.84,3.68
CUST02464,0,0,2.57,4.1
CUST02465,0,0,3.79,4.7
CUST02466,2,1,1.65,3.45
CUST02467,1,1,2.66,3.95
CUST02468,1,0,2.06,4.31
CUST02469,3,1,3.4,3.67
CUST02470,2,0,1.85,3.96
CUST02471,1,1,2.24,3.47
CUST02472,0,0,2.88,4.08
CUST02473,3,3,2.23,3.15
CUST02474,0,0,1.12,4.67
CUST02475,1,0,2.91,3.55
CUST02476,0,0,3.04,3.43
CUST02477,1,0,3.13,5.0
CUST02478,3,0,3.6,4.63
CUST02479,1,1,3.16,3.81
CUST02480,0,0,1.8,4.2
CUST02481,1,1,4.59,3.2
CUST02482,1,1,2.37,4.08
CUST02483,1,0,2.59,4.75
CUST02484,0,0,1.58,3.88
CUST02485,1,1,1.77,3.68
CUST02486,1,1,1.65,3.93
CUST02487,1,0,2.42,4.26
CUST02488,1,0,3.57,4.24
CUST02489,1,1,1.87,4.17
CUST02490,1,0,3.41,3.98
CUST02491,1,1,0.73,4.15
CUST02492,0,0,2.92,3.36
CUST02493,3,2,2.79,3.1
CUST02494,0,0,4.48,4.92
CUST02495,1,1,0.91,3.81
CUST02496,3,1,2.42,4.3
CUST02497,1,0,3.42,4.58
CUST02498,1,1,3.49,3.9
CUST02499,4,2,2.16,3.73
CUST02500,2,1,3.06,3.44
CUST02501,4,3,3.2,2.87
CUST02502,1,0,3.2,3.9
CUST02503,1,0,1.61,4.25
CUST02504,0,0,3.14,4.14
CUST02505,3,0,1.18,3.28
CUST02506,1,0,4.65,3.36
CUST02507,2,1,3.81,3.49
CUST02508,3,2,2.2,3.38
CUST02509,1,0,3.41,3.28
CUST02510,1,1,3.02,4.14
CUST02511,1,1,2.35,3.67
CUST02512,2,1,3.93,4.05
CUST02513,0,0,3.38,4.03
CUST02514,4,2,2.34,3.89
CUST02515,1,0,2.31,3.59
CUST02516,3,1,2.19,3.48
CUST02517,2,0,3.72,2.93
CUST02518,2,0,2.09,4.19
CUST02519,3,1,4.01,4.31
CUST02520,2,1,0.63,3.49
CUST02521,1,0,1.56,4.51
CUST02522,1,0,2.37,4.64
CUST02523,1,0,2.14,4.34
CUST02524,0,0,5.13,3.16
CUST02525,0,0,2.39,4.02
CUST02526,1,1,3.3,3.49
CUST02527,1,1,2.32,2.53
CUST02528,2,1,2.63,3.53
CUST02529,1,0,1.26,4.09
CUST02530,0,0,3.73,5.0
CUST02531,5,2,1.6,3.48
CUST02532,1,1,3.34,3.23
CUST02533,2,2,2.11,3.08
CUST02534,1,0,0.73,4.32
CUST02535,1,1,2.09,4.21
CUST02536,2,2,2.32,3.07
CUST02537,4,2,1.72,3.47
CUST02538,2,1,1.8,4.2
CUST02539,0,0,2.24,3.47
CUST02540,1,0,1.45,4.55
CUST02541,1,0,1.86,3.04
CUST02542,2,1,3.03,3.57
CUST02543,2,1,3.05,4.01
CUST02544,4,3,1.9,3.34
CUST02545,3,0,1.59,4.04
CUST02546,4,0,2.59,5.0
CUST02547,2,1,1.4,3.82
CUST02548,0,0,2.34,4.46
CUST02549,0,0,2.71,4.34
CUST02550,2,2,2.14,3.52
CUST02551,1,0,3.03,4.6
CUST02552,4,1,2.28,4.18
CUST02553,4,1,3.2,4.76
CUST02554,2,1,3.55,3.98
CUST02555,3,1,3.78,4.06
CUST02556,0,0,2.58,3.57
CUST02557,2,0,3.84,4.43
CUST02558,1,0,2.36,4.05
CUST02559,0,0,2.09,4.42
CUST02560,3,1,3.33,3.24
CUST02561,2,1,2.71,4.32
CUST02562,2,1,2.82,3.98
CUST02563,4,1,0.71,3.77
CUST02564,2,0,2.07,4.17
CUST02565,2,2,1.32,3.75
CUST02566,2,2,3.12,3.35
CUST02567,0,0,2.4,4.12
CUST02568,2,0,2.8,3.22
CUST02569,6,3,1.15,2.51
CUST02570,0,0,2.5,3.56
CUST02571,2,0,3.5,4.02
CUST02572,1,0,5.09,3.58
CUST02573,2,1,1.74,3.46
CUST02574,1,1,3.82,3.48
CUST02575,3,2,1.21,2.95
CUST02576,1,0,1.4,4.46
CUST02577,2,2,1.51,3.32
CUST02578,2,0,2.85,3.79
CUST02579,1,0,3.77,3.79
CUST02580,0,0,2.43,4.67
CUST02581,4,1,1.84,3.31
CUST02582,1,1,3.05,3.56
CUST02583,5,1,2.3,4.18
CUST02584,1,0,2.45,4.13
CUST02585,0,0,3.0,3.24
CUST02586,2,0,2.89,4.11
CUST02587,1,1,2.39,4.07
CUST02588,1,0,2.72,3.91
CUST02589,0,0,0.5,3.64
CUST02590,0,0,3.31,4.71
CUST02591,3,2,1.44,3.03
CUST02592,1,1,3.93,2.85
CUST02593,2,0,3.01,3.34
CUST02594,3,0,2.19,4.33
CUST02595,1,0,3.54,3.65
CUST02596,4,1,2.5,3.3
CUST02597,0,0,1.75,3.8
CUST02598,1,0,3.39,2.59
CUST02599,3,0,1.62,4.87
CUST02600,1,0,1.0,3.4
CUST02601,2,1,2.06,3.16
CUST02602,1,0,1.89,3.46
CUST02603,1,1,2.1,3.71
CUST02604,4,1,2.53,3.48
CUST02605,0,0,2.24,3.59
CUST02606,0,0,2.93,4.08
CUST02607,3,2,2.66,4.4
CUST02608,3,1,1.42,4.52
CUST02609,1,1,3.0,4.32
CUST02610,3,1,2.02,3.39
CUST02611,0,0,2.16,3.91
CUST02612,3,1,2.56,3.52
CUST02613,2,1,1.97,4.25
CUST02614,2,1,3.32,4.0
CUST02615,0,0,2.63,3.74
CUST02616,0,0,2.37,4.39
CUST02617,0,0,2.69,4.48
CUST02618,0,0,2.8,4.39
CUST02619,4,2,1.87,3.12
CUST02620,1,0,2.95,3.6
CUST02621,3,0,2.15,4.88
CUST02622,4,2,1.91,3.52
CUST02623,3,0,3.13,4.45
CUST02624,0,0,2.6,4.28
CUST02625,3,2,3.56,3.32
CUST02626,0,0,3.62,3.32
CUST02627,0,0,2.49,4.47
CUST02628,2,1,1.58,3.89
CUST02629,0,0,3.59,3.78
CUST02630,1,1,2.06,4.09
CUST02631,2,0,2.14,4.0
CUST02632,3,2,3.0,3.44
CUST02633,1,0,3.37,3.38
CUST02634,2,1,2.42,3.71
CUST02635,5,2,3.38,4.22
CUST02636,3,0,3.56,3.35
CUST02637,2,1,1.02,4.35
CUST02638,1,0,1.28,4.1
CUST02639,2,0,1.68,3.94
CUST02640,2,1,2.61,3.09
CUST02641,3,2,1.83,3.1
CUST02642,1,0,2.48,3.15
CUST02643,1,1,1.38,4.49
CUST02644,3,1,1.9,3.71
CUST02645,1,0,2.72,4.14
CUST02646,4,3,2.28,2.88
CUST02647,1,0,3.09,2.99
CUST02648,2,0,3.29,4.49
CUST02649,2,1,2.68,4.37
CUST02650,3,0,1.79,3.68
CUST02651,1,0,3.26,4.5
CUST02652,3,1,1.3,3.31
CUST02653,1,0,3.69,3.65
CUST02654,2,1,0.85,4.06
CUST02655,2,1,0.5,3.59
CUST02656,3,2,2.35,3.34
CUST02657,2,0,2.5,3.49
CUST02658,2,0,2.29,4.99
CUST02659,1,0,1.82,3.92
CUST02660,2,0,4.61,4.15
CUST02661,2,0,1.85,4.35
CUST02662,3,1,1.64,3.95
CUST02663,1,0,2.12,4.31
CUST02664,1,1,3.95,2.84
CUST02665,0,0,3.55,4.28
CUST02666,2,2,3.0,2.97
CUST02667,0,0,1.42,3.53
CUST02668,0,0,1.37,4.24
CUST02669,0,0,1.45,4.19
CUST02670,1,1,2.78,4.42
CUST02671,0,0,3.68,4.47
CUST02672,1,1,2.48,3.23
CUST02673,1,0,3.14,2.75
CUST02674,1,0,1.87,4.11
CUST02675,1,0,1.19,3.44
CUST02676,1,1,2.64,3.88
CUST02677,2,2,4.96,2.88
CUST02678,2,0,2.1,4.43
CUST02679,0,0,2.21,3.41
CUST02680,1,0,3.25,4.03
CUST02681,0,0,1.37,4.84
CUST02682,2,2,3.33,2.53
CUST02683,0,0,1.71,4.31
CUST02684,0,0,2.66,4.58
CUST02685,4,2,1.31,4.48
CUST02686,1,1,2.32,3.52
CUST02687,0,0,1.98,3.67
CUST02688,5,1,0.5,4.72
CUST02689,1,0,3.64,4.41
CUST02690,4,2,3.23,4.39
CUST02691,1,0,1.83,4.02
CUST02692,1,0,1.14,3.47
CUST02693,1,0,3.2,3.68
CUST02694,1,0,2.14,3.66
CUST02695,2,0,1.2,4.44
CUST02696,1,0,2.82,4.45
CUST02697,3,1,1.4,2.76
CUST02698,0,0,1.72,3.97
CUST02699,2,0,2.1,3.77
CUST02700,0,0,0.5,3.81
CUST02701,2,2,3.36,3.85
CUST02702,1,0,1.24,3.24
CUST02703,3,1,2.57,3.68
CUST02704,3,1,4.02,3.61
CUST02705,2,0,3.31,3.96
CUST02706,1,0,3.72,4.26
CUST02707,3,1,2.12,3.25
CUST02708,0,0,3.16,4.48
CUST02709,1,0,3.87,3.04
CUST02710,0,0,3.35,3.95
CUST02711,1,1,4.88,3.65
CUST02712,3,0,1.92,4.51
CUST02713,2,0,2.56,4.42
CUST02714,2,0,2.34,4.65
CUST02715,1,0,1.62,4.18
CUST02716,1,0,2.89,4.79
CUST02717,1,1,4.68,3.96
CUST02718,1,1,3.27,3.11
CUST02719,2,0,3.16,3.91
CUST02720,1,0,1.99,4.13
CUST02721,0,0,3.3,3.77
CUST02722,1,1,3.49,3.96
CUST02723,1,1,3.06,4.0
CUST02724,0,0,1.99,4.86
CUST02725,2,1,3.58,3.69
CUST02726,1,0,2.6,3.49
CUST02727,0,0,2.63,3.61
CUST02728,4,3,3.45,3.8
CUST02729,1,0,2.61,3.82
CUST02730,0,0,3.28,3.09
CUST02731,0,0,2.9,3.42
CUST02732,0,0,1.95,3.88
CUST02733,1,1,2.4,4.03
CUST02734,0,0,1.91,5.0
CUST02735,2,0,0.5,2.81
CUST02736,2,1,1.09,3.5
CUST02737,3,2,2.18,3.73
CUST02738,3,1,2.39,3.66
CUST02739,1,1,1.91,3.28
CUST02740,0,0,3.31,4.11
CUST02741,1,1,2.76,3.72
CUST02742,1,0,3.17,4.19
CUST02743,2,0,3.13,4.69
CUST02744,1,0,3.96,4.23
CUST02745,1,1,2.7,3.01
CUST02746,0,0,2.85,4.28
CUST02747,3,0,4.07,3.88
CUST02748,3,2,3.75,3.62
CUST02749,1,0,2.55,4.5
CUST02750,1,1,2.32,3.24
CUST02751,0,0,2.24,3.81
CUST02752,1,1,1.63,4.29
CUST02753,1,0,3.99,3.58
CUST02754,1,1,3.13,4.17
CUST02755,2,2,4.19,4.3
CUST02756,0,0,3.45,4.45
CUST02757,2,0,3.28,3.82
CUST02758,1,1,3.07,3.99
CUST02759,1,0,1.88,3.28
CUST02760,1,1,0.57,3.69
CUST02761,3,1,2.18,3.79
CUST02762,3,0,1.96,3.88
CUST02763,3,3,3.75,3.69
CUST02764,2,0,2.1,3.75
CUST02765,3,2,2.5,2.85
CUST02766,3,2,1.29,3.13
CUST02767,0,0,4.16,4.23
CUST02768,1,1,3.12,3.23
CUST02769,2,0,3.12,4.28
CUST02770,1,1,3.11,3.18
CUST02771,1,1,1.03,3.67
CUST02772,0,0,3.42,3.51
CUST02773,1,0,3.9,4.08
CUST02774,1,1,3.29,3.3
CUST02775,0,0,2.02,3.85
CUST02776,3,1,3.46,5.0
CUST02777,1,1,1.63,3.28
CUST02778,0,0,4.25,4.12
CUST02779,2,1,1.83,3.57
CUST02780,0,0,4.33,4.53
CUST02781,1,1,2.88,3.46
CUST02782,1,1,1.36,3.87
CUST02783,1,0,2.81,3.86
CUST02784,1,1,1.91,4.23
CUST02785,2,1,3.3,4.13
CUST02786,6,3,4.57,3.1
CUST02787,1,1,3.77,3.95
CUST02788,1,1,2.79,4.03
CUST02789,0,0,2.14,3.63
CUST02790,2,0,2.37,2.97
CUST02791,2,1,0.71,3.53
CUST02792,1,1,1.79,4.5
CUST02793,0,0,3.31,4.69
CUST02794,2,1,0.5,4.25
CUST02795,0,0,0.81,4.14
CUST02796,1,1,2.25,3.57
CUST02797,3,1,1.5,4.22
CUST02798,1,0,0.5,4.46
CUST02799,0,0,3.36,3.65
CUST02800,2,0,0.86,4.4
CUST02801,1,0,4.16,4.16
CUST02802,1,0,2.52,4.39
CUST02803,1,1,3.58,3.08
CUST02804,1,1,2.63,3.27
CUST02805,1,0,2.08,4.63
CUST02806,0,0,1.91,4.43
CUST02807,0,0,2.03,3.63
CUST02808,2,2,2.02,4.05
CUST02809,1,0,2.47,3.97
CUST02810,2,0,3.23,3.98
CUST02811,3,0,3.43,3.9
CUST02812,0,0,2.05,3.96
CUST02813,3,1,2.5,4.12
CUST02814,1,1,2.13,4.82
CUST02815,1,1,0.5,3.23
CUST02816,3,1,3.61,4.22
CUST02817,2,1,2.44,2.96
CUST02818,0,0,3.11,4.03
CUST02819,0,0,3.06,4.13
CUST02820,1,0,2.68,4.41
CUST02821,5,1,2.23,3.91
CUST02822,4,4,1.45,3.84
CUST02823,1,1,4.6,4.03
CUST02824,4,1,2.18,3.72
CUST02825,1,0,2.39,4.01
CUST02826,2,0,2.95,3.65
CUST02827,1,1,2.87,3.71
CUST02828,2,2,2.27,4.35
CUST02829,2,2,0.5,3.63
CUST02830,3,2,2.53,3.56
CUST02831,2,1,3.6,2.96
CUST02832,1,1,4.32,3.39
CUST02833,0,0,1.71,4.24
CUST02834,0,0,2.41,4.21
CUST02835,1,0,1.68,3.74
CUST02836,2,1,0.75,3.09
CUST02837,3,0,2.19,4.15
CUST02838,4,1,2.57,4.07
CUST02839,2,1,1.51,4.03
CUST02840,0,0,1.06,3.98
CUST02841,2,2,3.57,4.72
CUST02842,2,0,0.5,5.0
CUST02843,2,0,1.57,4.07
CUST02844,4,2,2.96,2.85
CUST02845,2,0,2.9,3.73
CUST02846,1,0,1.42,2.79
CUST02847,1,0,1.87,3.94
CUST02848,1,0,2.62,4.37
CUST02849,1,1,1.27,3.45
CUST02850,1,0,4.28,3.58
CUST02851,3,1,1.53,3.9
CUST02852,3,1,3.01,4.47
CUST02853,2,2,2.0,3.74
CUST02854,2,0,2.4,3.78
CUST02855,1,0,1.61,4.05
CUST02856,1,1,1.95,3.21
CUST02857,2,0,2.33,4.67
CUST02858,2,1,3.06,4.2
CUST02859,1,1,2.91,3.81
CUST02860,2,1,3.31,3.4
CUST02861,0,0,3.0,3.49
CUST02862,0,0,3.56,4.14
CUST02863,6,1,3.24,3.42
CUST02864,0,0,1.84,4.21
CUST02865,2,1,2.09,3.74
CUST02866,1,0,1.97,4.46
CUST02867,1,1,2.04,3.35
CUST02868,1,1,2.85,3.68
CUST02869,2,2,2.62,4.09
CUST02870,2,1,2.16,3.09
CUST02871,0,0,2.92,3.74
CUST02872,1,1,3.16,3.04
CUST02873,1,0,1.62,4.59
CUST02874,3,2,2.21,3.62
CUST02875,3,3,2.77,3.66
CUST02876,0,0,3.34,4.46
CUST02877,2,2,0.5,3.39
CUST02878,1,0,2.15,3.24
CUST02879,1,1,0.85,3.94
CUST02880,1,0,1.17,4.09
CUST02881,1,0,4.22,4.82
CUST02882,1,0,1.35,4.08
CUST02883,4,2,3.29,2.96
CUST02884,3,1,0.72,3.79
CUST02885,2,0,2.3,4.1
CUST02886,3,0,0.5,3.99
CUST02887,1,0,1.22,3.28
CUST02888,1,0,3.22,3.62
CUST02889,1,0,2.5,3.92
CUST02890,0,0,3.72,3.38
CUST02891,0,0,4.44,4.23
CUST02892,0,0,1.71,4.65
CUST02893,0,0,2.56,3.36
CUST02894,1,1,3.79,4.1
CUST02895,2,0,1.38,4.13
CUST02896,1,1,3.3,3.48
CUST02897,1,1,1.7,4.02
CUST02898,2,2,3.48,3.35
CUST02899,3,1,2.4,4.64
CUST02900,5,3,4.46,3.43
CUST02901,3,3,2.17,3.65
CUST02902,2,2,3.13,3.7
CUST02903,0,0,2.55,3.52
CUST02904,4,3,4.42,3.74
CUST02905,2,1,3.35,3.07
CUST02906,1,1,2.34,3.47
CUST02907,2,1,3.16,4.35
CUST02908,1,0,2.92,4.08
CUST02909,3,1,2.16,4.22
CUST02910,1,0,3.88,2.81
CUST02911,2,1,2.79,4.43
CUST02912,1,1,1.72,3.53
CUST02913,2,1,3.83,4.04
CUST02914,3,0,2.07,3.4
CUST02915,1,1,3.49,3.4
CUST02916,1,1,1.8,3.68
CUST02917,0,0,1.11,4.22
CUST02918,0,0,3.15,3.64
CUST02919,1,0,2.41,3.92
CUST02920,1,0,1.71,4.46
CUST02921,4,0,2.21,4.74
CUST02922,0,0,2.73,4.13
CUST02923,0,0,0.95,3.72
CUST02924,4,0,4.21,3.62
CUST02925,1,1,2.34,3.99
CUST02926,1,1,1.3,3.7
CUST02927,1,0,3.07,4.09
CUST02928,2,1,2.37,4.31
CUST02929,2,1,3.14,4.64
CUST02930,2,1,3.79,3.42
CUST02931,1,0,3.11,3.32
CUST02932,0,0,1.22,5.0
CUST02933,0,0,0.89,4.17
CUST02934,1,0,1.97,3.72
CUST02935,4,2,2.65,2.93
CUST02936,4,0,2.62,4.32
CUST02937,0,0,2.21,2.77
CUST02938,0,0,1.69,3.86
CUST02939,0,0,0.69,4.0
CUST02940,3,2,3.07,3.82
CUST02941,1,0,2.08,3.61
CUST02942,1,0,2.91,3.22
CUST02943,4,1,3.17,3.23
CUST02944,1,0,2.83,4.4
CUST02945,2,0,3.13,4.51
CUST02946,3,1,1.5,4.1
CUST02947,1,0,2.33,3.75
CUST02948,0,0,2.75,3.06
CUST02949,1,0,3.12,4.24
CUST02950,3,2,0.5,4.05
CUST02951,1,0,2.6,3.55
CUST02952,1,1,1.39,3.74
CUST02953,6,1,2.98,4.22
CUST02954,1,1,3.7,4.13
CUST02955,1,0,3.53,3.35
CUST02956,3,1,3.74,4.0
CUST02957,1,1,0.88,2.99
CUST02958,3,1,0.5,4.0
CUST02959,3,1,2.17,3.77
CUST02960,3,0,1.52,3.98
CUST02961,0,0,1.47,3.95
CUST02962,6,3,3.44,3.38
CUST02963,1,1,0.5,3.38
CUST02964,3,1,1.64,3.94
CUST02965,3,1,1.83,4.57
CUST02966,3,1,3.47,3.39
CUST02967,0,0,3.38,3.26
CUST02968,1,0,2.81,4.24
CUST02969,1,1,0.79,3.88
CUST02970,1,0,3.77,4.44
CUST02971,2,1,2.49,3.44
CUST02972,5,4,0.82,2.78
CUST02973,2,1,1.64,4.29
CUST02974,0,0,2.27,4.25
CUST02975,1,0,1.64,3.34
CUST02976,0,0,1.14,3.82
CUST02977,2,0,3.18,3.61
CUST02978,1,0,4.58,4.59
CUST02979,0,0,1.17,4.85
CUST02980,2,1,0.93,3.35
CUST02981,0,0,2.35,4.54
CUST02982,0,0,3.38,4.75
CUST02983,2,2,3.81,3.11
CUST02984,2,1,1.03,4.07
CUST02985,3,2,2.07,3.34
CUST02986,3,0,1.62,3.83
CUST02987,0,0,1.92,4.28
CUST02988,0,0,1.88,3.55
CUST02989,1,1,1.54,3.69
CUST02990,1,0,2.34,4.06
CUST02991,0,0,2.09,3.36
CUST02992,2,1,4.84,3.13
CUST02993,2,0,1.5,4.12
CUST02994,0,0,1.43,3.49
CUST02995,1,1,2.61,3.41
CUST02996,3,1,4.39,4.41
CUST02997,1,1,0.88,4.06
CUST02998,0,0,1.86,4.2
CUST02999,5,1,1.45,3.75
CUST03000,2,0,5.28,3.53
CUST03001,4,1,4.28,2.99
CUST03002,1,0,2.48,3.47
CUST03003,0,0,3.58,3.58
CUST03004,4,2,3.38,4.14
CUST03005,1,1,1.31,3.76
CUST03006,2,0,2.69,3.35
CUST03007,2,1,1.51,4.05
CUST03008,2,1,2.41,3.72
CUST03009,2,1,2.52,3.33
CUST03010,5,2,2.54,4.21
CUST03011,4,3,2.13,2.56
CUST03012,1,0,0.91,3.72
CUST03013,2,1,2.52,3.93
CUST03014,0,0,3.07,3.69
CUST03015,1,0,3.15,3.63
CUST03016,0,0,2.29,4.62
CUST03017,1,1,2.98,3.7
CUST03018,1,1,1.75,3.89
CUST03019,1,0,3.69,3.76
CUST03020,2,2,3.62,4.21
CUST03021,2,1,1.63,4.75
CUST03022,0,0,2.65,4.61
CUST03023,4,2,1.81,2.99
CUST03024,1,0,1.91,4.53
CUST03025,1,0,3.76,3.72
CUST03026,1,0,3.31,4.54
CUST03027,0,0,4.1,3.03
CUST03028,0,0,1.0,3.86
CUST03029,2,1,1.94,3.93
CUST03030,2,0,3.32,3.73
CUST03031,0,0,2.46,5.0
CUST03032,2,1,1.62,4.05
CUST03033,1,0,0.99,3.7
CUST03034,1,0,2.58,3.5
CUST03035,1,0,3.05,4.2
CUST03036,0,0,2.44,3.82
CUST03037,1,0,2.71,3.92
CUST03038,0,0,2.22,4.39
CUST03039,2,1,0.6,4.01
CUST03040,0,0,3.75,3.62
CUST03041,1,0,2.9,3.82
CUST03042,1,1,1.95,3.86
CUST03043,1,0,2.2,4.11
CUST03044,3,1,3.36,3.33
CUST03045,2,0,2.84,3.86
CUST03046,1,0,2.39,4.5
CUST03047,2,0,3.31,4.02
CUST03048,2,0,4.05,2.93
CUST03049,3,2,3.12,2.49
CUST03050,1,1,3.0,4.72
CUST03051,0,0,3.81,4.56
CUST03052,2,2,3.23,4.2
CUST03053,1,0,2.04,4.16
CUST03054,2,0,2.55,3.53
CUST03055,1,1,2.66,3.9
CUST03056,1,0,3.1,3.28
CUST03057,0,0,2.45,4.65
CUST03058,1,0,3.59,3.71
CUST03059,2,1,2.47,3.5
CUST03060,0,0,2.35,3.6
CUST03061,2,0,1.25,4.15
CUST03062,1,0,3.16,3.61
CUST03063,2,1,3.03,5.0
CUST03064,0,0,2.59,4.11
CUST03065,2,2,2.57,2.99
CUST03066,3,1,3.32,4.6
CUST03067,1,0,2.29,4.04
CUST03068,2,0,2.86,4.17
CUST03069,1,0,2.25,3.58
CUST03070,2,0,1.76,4.48
CUST03071,2,0,3.14,3.96
CUST03072,1,0,3.41,3.85
CUST03073,3,0,2.91,5.0
CUST03074,0,0,3.49,3.97
CUST03075,3,1,2.62,4.04
CUST03076,1,1,1.79,2.92
CUST03077,1,0,2.69,4.31
CUST03078,2,0,1.33,3.83
CUST03079,2,1,2.7,3.82
CUST03080,2,2,2.01,3.91
CUST03081,1,0,2.07,4.02
CUST03082,3,1,3.08,3.79
CUST03083,2,1,3.06,4.48
CUST03084,3,1,1.88,3.49
CUST03085,2,0,2.27,3.78
CUST03086,3,1,2.37,3.7
CUST03087,1,0,1.64,4.42
CUST03088,1,1,0.5,3.41
CUST03089,1,0,0.63,4.24
CUST03090,1,0,0.52,3.45
CUST03091,0,0,2.46,4.15
CUST03092,3,1,2.57,3.65
CUST03093,0,0,1.94,4.42
CUST03094,0,0,1.4,3.97
CUST03095,2,1,3.09,4.34
CUST03096,0,0,0.5,3.76
CUST03097,1,1,2.72,3.72
CUST03098,1,1,1.99,4.29
